Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5132","ECs5132","RefSeq.386585.9.NC_002695.CDS.5233287.5233646.rev","RefSeq","CDS",5233287,5233646,360,"-",,,,"NP_313159.1",119,,"fumarate reductase subunit D",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5133","ECs5133","RefSeq.386585.9.NC_002695.CDS.5233657.5234052.rev","RefSeq","CDS",5233657,5234052,396,"-",,,,"NP_313160.1",131,,"fumarate reductase subunit C",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5134","ECs5134","RefSeq.386585.9.NC_002695.CDS.5234063.5234797.rev","RefSeq","CDS",5234063,5234797,735,"-",,,,"NP_313161.1",244,,"fumarate reductase iron-sulfur subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0492","ECs0492","RefSeq.386585.9.NC_002695.CDS.523478.524752.fwd","RefSeq","CDS",523478,524752,1275,"+",,,,"NP_308519.1",424,"clpX","ATP-dependent protease ATP-binding subunit ClpX",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5135","ECs5135","RefSeq.386585.9.NC_002695.CDS.5234790.5236598.rev","RefSeq","CDS",5234790,5236598,1809,"-",,,,"NP_313162.1",602,,"fumarate reductase flavoprotein subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5136","ECs5136","RefSeq.386585.9.NC_002695.CDS.5236923.5237900.fwd","RefSeq","CDS",5236923,5237900,978,"+",,,,"NP_313163.2",325,,"lysyl-tRNA synthetase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5137","ECs5137","RefSeq.386585.9.NC_002695.CDS.5238077.5239621.fwd","RefSeq","CDS",5238077,5239621,1545,"+",,,,"NP_313164.1",514,,"putative transport",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5138","ECs5138","RefSeq.386585.9.NC_002695.CDS.5239772.5243095.rev","RefSeq","CDS",5239772,5243095,3324,"-",,,,"NP_313165.1",1107,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5139","ECs5139","RefSeq.386585.9.NC_002695.CDS.5243117.5244085.rev","RefSeq","CDS",5243117,5244085,969,"-",,,,"NP_313166.1",322,"psd","phosphatidylserine decarboxylase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5140","ECs5140","RefSeq.386585.9.NC_002695.CDS.5244182.5245234.rev","RefSeq","CDS",5244182,5245234,1053,"-",,,,"NP_313167.2",350,,"ribosome-associated GTPase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5141","ECs5141","RefSeq.386585.9.NC_002695.CDS.5245329.5245874.fwd","RefSeq","CDS",5245329,5245874,546,"+",,,,"NP_313168.2",181,,"oligoribonuclease",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5143","ECs5143","RefSeq.386585.9.NC_002695.CDS.5246653.5247792.rev","RefSeq","CDS",5246653,5247792,1140,"-",,,,"NP_313169.1",379,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5142","ECs5142","RefSeq.386585.9.NC_002695.CDS.5247791.5249338.fwd","RefSeq","CDS",5247791,5249338,1548,"+",,,,"NP_313170.1",515,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5144","ECs5144","RefSeq.386585.9.NC_002695.CDS.5249310.5249771.fwd","RefSeq","CDS",5249310,5249771,462,"+",,,,"NP_313171.1",153,,"putative ATPase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0493","ECs0493","RefSeq.386585.9.NC_002695.CDS.524940.527294.fwd","RefSeq","CDS",524940,527294,2355,"+",,,,"NP_308520.1",784,,"DNA-binding ATP-dependent protease La",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5145","ECs5145","RefSeq.386585.9.NC_002695.CDS.5249790.5251127.fwd","RefSeq","CDS",5249790,5251127,1338,"+",,,,"NP_313172.1",445,,"N-acetylmuramoyl-l-alanine amidase II",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0005","ECs0005","RefSeq.386585.9.NC_002695.CDS.5251.5547.fwd","RefSeq","CDS",5251,5547,297,"+",,,,"NP_308032.1",98,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5146","ECs5146","RefSeq.386585.9.NC_002695.CDS.5251137.5252984.fwd","RefSeq","CDS",5251137,5252984,1848,"+",,,,"NP_313173.1",615,"mutL","DNA mismatch repair protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5147","ECs5147","RefSeq.386585.9.NC_002695.CDS.5252977.5253927.fwd","RefSeq","CDS",5252977,5253927,951,"+",,,,"NP_313174.1",316,"miaA","tRNA delta(2)-isopentenylpyrophosphate transferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5148","ECs5148","RefSeq.386585.9.NC_002695.CDS.5254013.5254321.fwd","RefSeq","CDS",5254013,5254321,309,"+",,,,"NP_313175.1",102,"hfq","RNA-binding protein Hfq",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5149","ECs5149","RefSeq.386585.9.NC_002695.CDS.5254398.5255678.fwd","RefSeq","CDS",5254398,5255678,1281,"+",,,,"NP_313176.1",426,,"putative GTPase HflX",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5150","ECs5150","RefSeq.386585.9.NC_002695.CDS.5255764.5257023.fwd","RefSeq","CDS",5255764,5257023,1260,"+",,,,"NP_313177.1",419,,"FtsH protease regulator HflK",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5151","ECs5151","RefSeq.386585.9.NC_002695.CDS.5257026.5258030.fwd","RefSeq","CDS",5257026,5258030,1005,"+",,,,"NP_313178.1",334,,"FtsH protease regulator HflC",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5152","ECs5152","RefSeq.386585.9.NC_002695.CDS.5258112.5258309.fwd","RefSeq","CDS",5258112,5258309,198,"+",,,,"NP_313179.1",65,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5153","ECs5153","RefSeq.386585.9.NC_002695.CDS.5258413.5259711.fwd","RefSeq","CDS",5258413,5259711,1299,"+",,,,"NP_313180.1",432,,"adenylosuccinate synthetase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5154","ECs5154","RefSeq.386585.9.NC_002695.CDS.5259916.5260341.fwd","RefSeq","CDS",5259916,5260341,426,"+",,,,"NP_313181.1",141,,"transcriptional repressor NsrR",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5155","ECs5155","RefSeq.386585.9.NC_002695.CDS.5260380.5262821.fwd","RefSeq","CDS",5260380,5262821,2442,"+",,,,"NP_313182.2",813,,"exoribonuclease R",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5156","ECs5156","RefSeq.386585.9.NC_002695.CDS.5263002.5263733.fwd","RefSeq","CDS",5263002,5263733,732,"+",,,,"NP_313183.1",243,,"23S rRNA (guanosine-2'-O-)-methyltransferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5157","ECs5157","RefSeq.386585.9.NC_002695.CDS.5263860.5264261.fwd","RefSeq","CDS",5263860,5264261,402,"+",,,,"NP_313184.1",133,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5158","ECs5158","RefSeq.386585.9.NC_002695.CDS.5264280.5264978.fwd","RefSeq","CDS",5264280,5264978,699,"+",,,,"NP_313185.1",232,,"putative alpha helical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5159","ECs5159","RefSeq.386585.9.NC_002695.CDS.5265029.5265688.fwd","RefSeq","CDS",5265029,5265688,660,"+",,,,"NP_313186.1",219,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5160","ECs5160","RefSeq.386585.9.NC_002695.CDS.5265706.5266104.fwd","RefSeq","CDS",5265706,5266104,399,"+",,,,"NP_313187.1",132,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5161","ECs5161","RefSeq.386585.9.NC_002695.CDS.5266114.5266752.fwd","RefSeq","CDS",5266114,5266752,639,"+",,,,"NP_313188.1",212,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5162","ECs5162","RefSeq.386585.9.NC_002695.CDS.5266755.5267918.fwd","RefSeq","CDS",5266755,5267918,1164,"+",,,,"NP_313189.1",387,,"putative synthetase/amidase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5163","ECs5163","RefSeq.386585.9.NC_002695.CDS.5267987.5269627.fwd","RefSeq","CDS",5267987,5269627,1641,"+",,,,"NP_313190.3",546,,"isovaleryl CoA dehydrogenase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5164","ECs5164","RefSeq.386585.9.NC_002695.CDS.5269744.5270031.rev","RefSeq","CDS",5269744,5270031,288,"-",,,,"NP_313191.2",95,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5165","ECs5165","RefSeq.386585.9.NC_002695.CDS.5270168.5270497.rev","RefSeq","CDS",5270168,5270497,330,"-",,,,"NP_313192.2",109,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5166","ECs5166","RefSeq.386585.9.NC_002695.CDS.5270679.5271428.fwd","RefSeq","CDS",5270679,5271428,750,"+",,,,"NP_313193.1",249,,"esterase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5167","ECs5167","RefSeq.386585.9.NC_002695.CDS.5271425.5272180.rev","RefSeq","CDS",5271425,5272180,756,"-",,,,"NP_313194.1",251,,"transcriptional repressor UlaR",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5168","ECs5168","RefSeq.386585.9.NC_002695.CDS.5272288.5273358.rev","RefSeq","CDS",5272288,5273358,1071,"-",,,,"NP_313195.1",356,,"putative L-ascorbate 6-phosphate lactonase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5169","ECs5169","RefSeq.386585.9.NC_002695.CDS.5273707.5275104.fwd","RefSeq","CDS",5273707,5275104,1398,"+",,,,"NP_313196.2",465,"ulaA","ascorbate-specific PTS system enzyme IIC",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0494","ECs0494","RefSeq.386585.9.NC_002695.CDS.527503.527775.fwd","RefSeq","CDS",527503,527775,273,"+",,,,"NP_308521.1",90,,"transcriptional regulator HU subunit beta",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5170","ECs5170","RefSeq.386585.9.NC_002695.CDS.5275120.5275425.fwd","RefSeq","CDS",5275120,5275425,306,"+",,,,"NP_313197.1",101,,"L-ascorbate-specific enzyme IIB component of PTS",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5171","ECs5171","RefSeq.386585.9.NC_002695.CDS.5275435.5275899.fwd","RefSeq","CDS",5275435,5275899,465,"+",,,,"NP_313198.1",154,,"L-ascorbate-specific enzyme IIA component of PTS",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5172","ECs5172","RefSeq.386585.9.NC_002695.CDS.5275913.5276563.fwd","RefSeq","CDS",5275913,5276563,651,"+",,,,"NP_313199.1",216,"ulaD","3-keto-L-gulonate-6-phosphate decarboxylase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5173","ECs5173","RefSeq.386585.9.NC_002695.CDS.5276573.5277427.fwd","RefSeq","CDS",5276573,5277427,855,"+",,,,"NP_313200.1",284,,"L-xylulose 5-phosphate 3-epimerase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5174","ECs5174","RefSeq.386585.9.NC_002695.CDS.5277427.5278113.fwd","RefSeq","CDS",5277427,5278113,687,"+",,,,"NP_313201.1",228,"sgaE","L-ribulose-5-phosphate 4-epimerase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5175","ECs5175","RefSeq.386585.9.NC_002695.CDS.5278242.5278517.rev","RefSeq","CDS",5278242,5278517,276,"-",,,,"NP_313202.1",91,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5176","ECs5176","RefSeq.386585.9.NC_002695.CDS.5278844.5279239.fwd","RefSeq","CDS",5278844,5279239,396,"+",,,,"NP_313203.1",131,"rpsF","30S ribosomal protein S6",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5177","ECs5177","RefSeq.386585.9.NC_002695.CDS.5279246.5279560.fwd","RefSeq","CDS",5279246,5279560,315,"+",,,,"NP_313204.1",104,,"primosomal replication protein N",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5178","ECs5178","RefSeq.386585.9.NC_002695.CDS.5279565.5279792.fwd","RefSeq","CDS",5279565,5279792,228,"+",,,,"NP_313205.1",75,"rpsR","30S ribosomal protein S18",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0495","ECs0495","RefSeq.386585.9.NC_002695.CDS.527967.529838.fwd","RefSeq","CDS",527967,529838,1872,"+",,,,"NP_308522.1",623,,"peptidyl-prolyl cis-trans isomerase (rotamase D)",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5179","ECs5179","RefSeq.386585.9.NC_002695.CDS.5279834.5280283.fwd","RefSeq","CDS",5279834,5280283,450,"+",,,,"NP_313206.1",149,"rplI","50S ribosomal protein L9",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5180","ECs5180","RefSeq.386585.9.NC_002695.CDS.5280354.5281148.rev","RefSeq","CDS",5280354,5281148,795,"-",,,,"NP_313207.1",264,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5181","ECs5181","RefSeq.386585.9.NC_002695.CDS.5281522.5281917.fwd","RefSeq","CDS",5281522,5281917,396,"+",,,,"NP_313208.1",131,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5182","ECs5182","RefSeq.386585.9.NC_002695.CDS.5281771.5282202.rev","RefSeq","CDS",5281771,5282202,432,"-",,,,"NP_313209.1",143,,"putative transposase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5183","ECs5183","RefSeq.386585.9.NC_002695.CDS.5282210.5283418.fwd","RefSeq","CDS",5282210,5283418,1209,"+",,,,"NP_313210.2",402,,"putative transposase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5184","ECs5184","RefSeq.386585.9.NC_002695.CDS.5283553.5284227.rev","RefSeq","CDS",5283553,5284227,675,"-",,,,"NP_313211.1",224,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5185","ECs5185","RefSeq.386585.9.NC_002695.CDS.5284409.5285029.fwd","RefSeq","CDS",5284409,5285029,621,"+",,,,"NP_313212.2",206,,"peptidyl-prolyl cis-trans isomerase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5186","ECs5186","RefSeq.386585.9.NC_002695.CDS.5285338.5286750.fwd","RefSeq","CDS",5285338,5286750,1413,"+",,,,"NP_313213.1",470,,"D-alanine/D-serine/glycine permease",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5187","ECs5187","RefSeq.386585.9.NC_002695.CDS.5286795.5287457.rev","RefSeq","CDS",5286795,5287457,663,"-",,,,"NP_313214.1",220,,"iron-sulfur cluster repair di-iron protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5188","ECs5188","RefSeq.386585.9.NC_002695.CDS.5287565.5288539.rev","RefSeq","CDS",5287565,5288539,975,"-",,,,"NP_313215.1",324,,"putative transmembrane subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5190","ECs5190","RefSeq.386585.9.NC_002695.CDS.5288638.5289498.rev","RefSeq","CDS",5288638,5289498,861,"-",,,,"NP_313216.1",286,,"putative oxidoreductase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5189","ECs5189","RefSeq.386585.9.NC_002695.CDS.5289587.5289967.fwd","RefSeq","CDS",5289587,5289967,381,"+",,,,"NP_313217.2",126,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5191","ECs5191","RefSeq.386585.9.NC_002695.CDS.5290085.5292028.rev","RefSeq","CDS",5290085,5292028,1944,"-",,,,"NP_313218.1",647,"cpdB","bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase periplasmic precursor protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5192","ECs5192","RefSeq.386585.9.NC_002695.CDS.5292218.5292958.fwd","RefSeq","CDS",5292218,5292958,741,"+",,,,"NP_313219.1",246,,"adenosine-3'(2'),5'-bisphosphate nucleotidase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5193","ECs5193","RefSeq.386585.9.NC_002695.CDS.5293170.5294108.fwd","RefSeq","CDS",5293170,5294108,939,"+",,,,"NP_313220.1",312,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5194","ECs5194","RefSeq.386585.9.NC_002695.CDS.5294171.5294725.rev","RefSeq","CDS",5294171,5294725,555,"-",,,,"NP_313221.1",184,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5195","ECs5195","RefSeq.386585.9.NC_002695.CDS.5295011.5295256.fwd","RefSeq","CDS",5295011,5295256,246,"+",,,,"NP_313222.1",81,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5196","ECs5196","RefSeq.386585.9.NC_002695.CDS.5295352.5296695.rev","RefSeq","CDS",5295352,5296695,1344,"-",,,,"NP_313223.1",447,,"putative transport protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5197","ECs5197","RefSeq.386585.9.NC_002695.CDS.5297018.5297656.rev","RefSeq","CDS",5297018,5297656,639,"-",,,,"NP_313224.1",212,,"methionine sulfoxide reductase A",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5198","ECs5198","RefSeq.386585.9.NC_002695.CDS.5297862.5299595.fwd","RefSeq","CDS",5297862,5299595,1734,"+",,,,"NP_313225.1",577,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5199","ECs5199","RefSeq.386585.9.NC_002695.CDS.5299592.5303371.fwd","RefSeq","CDS",5299592,5303371,3780,"+",,,,"NP_313226.1",1259,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0496","ECs0496","RefSeq.386585.9.NC_002695.CDS.529989.530360.fwd","RefSeq","CDS",529989,530360,372,"+",,,,"NP_308523.1",123,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5200","ECs5200","RefSeq.386585.9.NC_002695.CDS.5303374.5303715.fwd","RefSeq","CDS",5303374,5303715,342,"+",,,,"NP_313227.1",113,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5201","ECs5201","RefSeq.386585.9.NC_002695.CDS.5303456.5303725.rev","RefSeq","CDS",5303456,5303725,270,"-",,,,"NP_313228.1",89,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5202","ECs5202","RefSeq.386585.9.NC_002695.CDS.5303921.5304178.fwd","RefSeq","CDS",5303921,5304178,258,"+",,,,"NP_313229.1",85,,"antitoxin ChpS",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5203","ECs5203","RefSeq.386585.9.NC_002695.CDS.5304172.5304522.fwd","RefSeq","CDS",5304172,5304522,351,"+",,,,"NP_313230.1",116,,"toxin ChpB",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5204","ECs5204","RefSeq.386585.9.NC_002695.CDS.5304602.5305132.rev","RefSeq","CDS",5304602,5305132,531,"-",,,,"NP_313231.1",176,,"inorganic pyrophosphatase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0497","ECs0497","RefSeq.386585.9.NC_002695.CDS.530466.530864.fwd","RefSeq","CDS",530466,530864,399,"+",,,,"NP_308524.1",132,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5205","ECs5205","RefSeq.386585.9.NC_002695.CDS.5305442.5306398.fwd","RefSeq","CDS",5305442,5306398,957,"+",,,,"NP_313232.1",318,,"putative LACI-type transcriptional regulator",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5206","ECs5206","RefSeq.386585.9.NC_002695.CDS.5306538.5308040.fwd","RefSeq","CDS",5306538,5308040,1503,"+",,,,"NP_313233.1",500,,"putative ATP-binding component of a transport system",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5207","ECs5207","RefSeq.386585.9.NC_002695.CDS.5308051.5309076.fwd","RefSeq","CDS",5308051,5309076,1026,"+",,,,"NP_313234.1",341,,"putative transport system permease protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5208","ECs5208","RefSeq.386585.9.NC_002695.CDS.5309087.5310058.fwd","RefSeq","CDS",5309087,5310058,972,"+",,,,"NP_313235.1",323,,"inner membrane ABC transporter permease protein YjfF",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0498","ECs0498","RefSeq.386585.9.NC_002695.CDS.530916.531611.rev","RefSeq","CDS",530916,531611,696,"-",,,,"NP_308525.1",231,,"queuosine biosynthesis protein QueC",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5209","ECs5209","RefSeq.386585.9.NC_002695.CDS.5310091.5311089.rev","RefSeq","CDS",5310091,5311089,999,"-",,,,"NP_313236.1",332,,"fructose-1,6-bisphosphatase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5210","ECs5210","RefSeq.386585.9.NC_002695.CDS.5311265.5312638.fwd","RefSeq","CDS",5311265,5312638,1374,"+",,,,"NP_313237.1",457,,"UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelat e ligase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5211","ECs5211","RefSeq.386585.9.NC_002695.CDS.5312794.5313345.rev","RefSeq","CDS",5312794,5313345,552,"-",,,,"NP_313238.1",183,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5212","ECs5212","RefSeq.386585.9.NC_002695.CDS.5313439.5314791.fwd","RefSeq","CDS",5313439,5314791,1353,"+",,,,"NP_313239.1",450,,"peptidase PmbA",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5213","ECs5213","RefSeq.386585.9.NC_002695.CDS.5314975.5315361.fwd","RefSeq","CDS",5314975,5315361,387,"+",,,,"NP_313240.2",128,,"cytochrome b(562)",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5214","ECs5214","RefSeq.386585.9.NC_002695.CDS.5315406.5315870.rev","RefSeq","CDS",5315406,5315870,465,"-",,,,"NP_313241.1",154,"nrdG","anaerobic ribonucleotide reductase-activating protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5215","ECs5215","RefSeq.386585.9.NC_002695.CDS.5316060.5318198.rev","RefSeq","CDS",5316060,5318198,2139,"-",,,,"NP_313242.1",712,,"anaerobic ribonucleoside triphosphate reductase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0499","ECs0499","RefSeq.386585.9.NC_002695.CDS.531676.533376.rev","RefSeq","CDS",531676,533376,1701,"-",,,,"NP_308526.1",566,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5216","ECs5216","RefSeq.386585.9.NC_002695.CDS.5318592.5320247.rev","RefSeq","CDS",5318592,5320247,1656,"-",,,,"NP_313243.1",551,,"trehalose-6-phosphate hydrolase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5217","ECs5217","RefSeq.386585.9.NC_002695.CDS.5320297.5321718.rev","RefSeq","CDS",5320297,5321718,1422,"-",,,,"NP_313244.1",473,,"trehalose(maltose)-specific PTS system components IIBC",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5218","ECs5218","RefSeq.386585.9.NC_002695.CDS.5321837.5322784.rev","RefSeq","CDS",5321837,5322784,948,"-",,,,"NP_313245.1",315,"treR","trehalose repressor",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5219","ECs5219","RefSeq.386585.9.NC_002695.CDS.5323163.5325859.fwd","RefSeq","CDS",5323163,5325859,2697,"+",,,,"NP_313246.1",898,,"magnesium-transporting ATPase MgtA",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5220","ECs5220","RefSeq.386585.9.NC_002695.CDS.5326065.5326490.rev","RefSeq","CDS",5326065,5326490,426,"-",,,,"NP_313247.1",141,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5221","ECs5221","RefSeq.386585.9.NC_002695.CDS.5326524.5326985.rev","RefSeq","CDS",5326524,5326985,462,"-",,,,"NP_313248.1",153,,"aspartate carbamoyltransferase regulatory subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5222","ECs5222","RefSeq.386585.9.NC_002695.CDS.5326998.5327933.rev","RefSeq","CDS",5326998,5327933,936,"-",,,,"NP_313249.1",311,"pyrB","aspartate carbamoyltransferase catalytic subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5224","ECs5224","RefSeq.386585.9.NC_002695.CDS.5327937.5328071.rev","RefSeq","CDS",5327937,5328071,135,"-",,,,"NP_313250.1",44,,"pyrBI operon leader peptide",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5225","ECs5225","RefSeq.386585.9.NC_002695.CDS.5328352.5328747.rev","RefSeq","CDS",5328352,5328747,396,"-",,,,"NP_313252.1",131,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5226","ECs5226","RefSeq.386585.9.NC_002695.CDS.5328878.5329591.rev","RefSeq","CDS",5328878,5329591,714,"-",,,,"NP_313253.1",237,,"oxidoreductase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5228","ECs5228","RefSeq.386585.9.NC_002695.CDS.5329662.5330255.fwd","RefSeq","CDS",5329662,5330255,594,"+",,,,"NP_313255.2",197,,"hypothetical protein",
