Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4635,,VBIBacAnt69550_4635,PATRIC.198094.11.NC_003997.CDS.4247177.4248133.rev,PATRIC,CDS,4247177,4248133,957,-,FIG00032907,PLF_1386_00001008,PGF_02011560,,318,,ABC transporter-like sensor linked histidine kinase YvcQ,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4636,,VBIBacAnt69550_4636,PATRIC.198094.11.NC_003997.CDS.4248049.4248240.rev,PATRIC,CDS,4248049,4248240,192,-,FIG00032907,PLF_1386_00001008,PGF_02011560,,63,,ABC transporter-like sensor linked histidine kinase YvcQ,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4637,BA4671,VBIBacAnt69550_4637,PATRIC.198094.11.NC_003997.CDS.4248251.4248958.rev,PATRIC,CDS,4248251,4248958,708,-,FIG00147825,PLF_1386_00465138,PGF_00934070,NP_846885.1,235,,ABC transporter-like sensor linked response regulator YvcP,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4638,BA4672,VBIBacAnt69550_4638,PATRIC.198094.11.NC_003997.CDS.4249098.4250384.rev,PATRIC,CDS,4249098,4250384,1287,-,FIG01954451,PLF_1386_00000185,PGF_02029783,NP_846886.1,428,obgE,GTP-binding protein Obg,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4639,BA4673,VBIBacAnt69550_4639,PATRIC.198094.11.NC_003997.CDS.4250384.4250932.rev,PATRIC,CDS,4250384,4250932,549,-,FIG00012060,PLF_1386_00002160,PGF_00267685,NP_846887.1,182,,Sporulation initiation phosphotransferase B (Spo0B),
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4640,BA4674,VBIBacAnt69550_4640,PATRIC.198094.11.NC_003997.CDS.4250996.4251286.rev,PATRIC,CDS,4250996,4251286,291,-,FIG00000189,PLF_1386_00000429,PGF_00016385,NP_846888.1,96,rpmA,LSU ribosomal protein L27p,GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4641,BA4675,VBIBacAnt69550_4641,PATRIC.198094.11.NC_003997.CDS.4251290.4251634.rev,PATRIC,CDS,4251290,4251634,345,-,FIG00007256,PLF_1386_00002843,PGF_00641077,NP_846889.1,114,,FIG139598: Potential ribosomal protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4642,BA4676,VBIBacAnt69550_4642,PATRIC.198094.11.NC_003997.CDS.4251646.4251954.rev,PATRIC,CDS,4251646,4251954,309,-,FIG00000276,PLF_1386_00000302,PGF_04978890,NP_846890.1,102,rplU,LSU ribosomal protein L21p,GO:0003723|RNA binding;GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4643,BA4677,VBIBacAnt69550_4643,PATRIC.198094.11.NC_003997.CDS.4252120.4253511.rev,PATRIC,CDS,4252120,4253511,1392,-,FIG00059426,PLF_1386_00060780,PGF_01089656,NP_846891.1,463,,Ribonuclease G,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4644,BA4678,VBIBacAnt69550_4644,PATRIC.198094.11.NC_003997.CDS.4253579.4254439.rev,PATRIC,CDS,4253579,4254439,861,-,FIG00012388,PLF_1386_00001478,PGF_07866963,NP_846892.1,286,spoIVFB,Stage IV sporulation pro-sigma-K processing enzyme (SpoIVFB),
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4645,BA4679,VBIBacAnt69550_4645,PATRIC.198094.11.NC_003997.CDS.4254432.4255178.rev,PATRIC,CDS,4254432,4255178,747,-,FIG00012124,PLF_1386_00002090,PGF_03745945,NP_846893.1,248,spoIVFA,Stage IV sporulation protein FA (SpoIVFA),
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4646,BA4680,VBIBacAnt69550_4646,PATRIC.198094.11.NC_003997.CDS.4255312.4256109.rev,PATRIC,CDS,4255312,4256109,798,-,FIG00000519,PLF_1386_00000274,PGF_02950579,NP_846894.1,265,minD,Septum site-determining protein MinD,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4647,BA4681,VBIBacAnt69550_4647,PATRIC.198094.11.NC_003997.CDS.4256112.4256798.rev,PATRIC,CDS,4256112,4256798,687,-,FIG00008886,PLF_1386_00001030,PGF_00051120,NP_846895.1,228,minC,Septum site-determining protein MinC,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4648,BA4682,VBIBacAnt69550_4648,PATRIC.198094.11.NC_003997.CDS.4256834.4257379.rev,PATRIC,CDS,4256834,4257379,546,-,FIG00001024,PLF_1386_00002782,PGF_00049177,NP_846896.1,181,mreD,Rod shape-determining protein MreD,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4649,BA4683,VBIBacAnt69550_4649,PATRIC.198094.11.NC_003997.CDS.4257394.4258245.rev,PATRIC,CDS,4257394,4258245,852,-,FIG00000460,PLF_1386_00000958,PGF_10369954,NP_846897.1,283,mreC,Rod shape-determining protein MreC,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4650,BA4684,VBIBacAnt69550_4650,PATRIC.198094.11.NC_003997.CDS.4258287.4259306.rev,PATRIC,CDS,4258287,4259306,1020,-,FIG00065314,PLF_1386_00000048,PGF_00648450,NP_846898.1,339,mreB,Rod shape-determining protein MreB,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4651,BA4685,VBIBacAnt69550_4651,PATRIC.198094.11.NC_003997.CDS.4259465.4260142.rev,PATRIC,CDS,4259465,4260142,678,-,FIG00037431,PLF_1386_00004907,PGF_10454652,NP_846899.1,225,radC,UPF0758 family protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4652,BA4686,VBIBacAnt69550_4652,PATRIC.198094.11.NC_003997.CDS.4260189.4260764.rev,PATRIC,CDS,4260189,4260764,576,-,FIG00021845,PLF_1386_00000969,PGF_08843714,NP_846900.1,191,maf,Septum formation protein Maf,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4653,BA4688,VBIBacAnt69550_4653,PATRIC.198094.11.NC_003997.CDS.4260985.4261947.rev,PATRIC,CDS,4260985,4261947,963,-,FIG00012816,PLF_1386_00002687,PGF_00054003,NP_846901.1,320,,Stage II sporulation protein B,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4654,BA4689,VBIBacAnt69550_4654,PATRIC.198094.11.NC_003997.CDS.4262113.4263414.rev,PATRIC,CDS,4262113,4263414,1302,-,FIG00000106,PLF_1386_00000824,PGF_04485073,NP_846902.1,433,folC,Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17),GO:0008841|dihydrofolate synthase activity;GO:0004326|tetrahydrofolylpolyglutamate synthase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4655,BA4690,VBIBacAnt69550_4655,PATRIC.198094.11.NC_003997.CDS.4263508.4266153.rev,PATRIC,CDS,4263508,4266153,2646,-,FIG00000129,PLF_1386_00000204,PGF_05500127,NP_846903.1,881,valS,Valyl-tRNA synthetase (EC 6.1.1.9),GO:0004832|valine-tRNA ligase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.401,BA0406,VBIBacAnt69550_0401,PATRIC.198094.11.NC_003997.CDS.426368.426592.rev,PATRIC,CDS,426368,426592,225,-,FIG00002705,PLF_1386_00002568,PGF_02981007,NP_842950.1,74,,Hypothetical protein YfkK,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4656,BA4691,VBIBacAnt69550_4656,PATRIC.198094.11.NC_003997.CDS.4266549.4267574.rev,PATRIC,CDS,4266549,4267574,1026,-,FIG01332392,PLF_1386_00002473,PGF_00419646,NP_846904.1,341,,Uncharacterized protein YsxE,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4657,BA4692,VBIBacAnt69550_4657,PATRIC.198094.11.NC_003997.CDS.4267637.4268620.rev,PATRIC,CDS,4267637,4268620,984,-,FIG00012826,PLF_1386_00001616,PGF_00325052,NP_846905.1,327,,Stage VI sporulation protein D,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.402,BA0407,VBIBacAnt69550_0402,PATRIC.198094.11.NC_003997.CDS.426767.427231.fwd,PATRIC,CDS,426767,427231,465,+,FIG00059124,PLF_1386_00001178,PGF_09515854,NP_842951.1,154,,Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48),GO:0004725|protein tyrosine phosphatase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4658,BA4693,VBIBacAnt69550_4658,PATRIC.198094.11.NC_003997.CDS.4268730.4270019.rev,PATRIC,CDS,4268730,4270019,1290,-,FIG00000338,PLF_1386_00000160,PGF_09019918,NP_846906.1,429,hemL-2,"Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)","GO:0042286|glutamate-1-semialdehyde 2,1-aminomutase activity"
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4659,BA4694,VBIBacAnt69550_4659,PATRIC.198094.11.NC_003997.CDS.4270019.4271008.rev,PATRIC,CDS,4270019,4271008,990,-,FIG00000348,PLF_1386_00000238,PGF_00489714,NP_846907.1,329,hemB,Porphobilinogen synthase (EC 4.2.1.24),GO:0004655|porphobilinogen synthase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4660,BA4695,VBIBacAnt69550_4660,PATRIC.198094.11.NC_003997.CDS.4271029.4271781.rev,PATRIC,CDS,4271029,4271781,753,-,FIG00056694,PLF_1386_00002094,PGF_01052212,NP_846908.1,250,hemD,Uroporphyrinogen-III synthase (EC 4.2.1.75),GO:0004852|uroporphyrinogen-III synthase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4661,BA4696,VBIBacAnt69550_4661,PATRIC.198094.11.NC_003997.CDS.4271783.4272712.rev,PATRIC,CDS,4271783,4272712,930,-,FIG00000363,PLF_1386_00000257,PGF_10097367,NP_846909.1,309,hemC,Porphobilinogen deaminase (EC 2.5.1.61),GO:0004418|hydroxymethylbilane synthase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4662,BA4697,VBIBacAnt69550_4662,PATRIC.198094.11.NC_003997.CDS.4272728.4273561.rev,PATRIC,CDS,4272728,4273561,834,-,FIG00010536,PLF_1386_00002144,PGF_00011246,NP_846910.1,277,,"HemX protein, negative effector of steady-state concentration of glutamyl-tRNA reductase",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.403,BA0408,VBIBacAnt69550_0403,PATRIC.198094.11.NC_003997.CDS.427285.427767.fwd,PATRIC,CDS,427285,427767,483,+,FIG01226970,PLF_1386_00002754,PGF_00013280,NP_842952.1,160,,Hypothetical protein YfkI,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4663,BA4698,VBIBacAnt69550_4663,PATRIC.198094.11.NC_003997.CDS.4273579.4274913.rev,PATRIC,CDS,4273579,4274913,1335,-,FIG00004795,PLF_1386_00121847,PGF_00008334,NP_846911.1,444,hemA,Glutamyl-tRNA reductase (EC 1.2.1.70),GO:0008883|glutamyl-tRNA reductase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4664,BA4699,VBIBacAnt69550_4664,PATRIC.198094.11.NC_003997.CDS.4275329.4275781.fwd,PATRIC,CDS,4275329,4275781,453,+,FIG00025887,PLF_1386_00002307,PGF_00586606,NP_846912.1,150,,Organic hydroperoxide resistance transcriptional regulator,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4665,BA4700,VBIBacAnt69550_4665,PATRIC.198094.11.NC_003997.CDS.4275784.4276200.fwd,PATRIC,CDS,4275784,4276200,417,+,FIG00138617,PLF_1386_00000422,PGF_07654591,NP_846913.1,138,,Organic hydroperoxide resistance protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4666,BA4701,VBIBacAnt69550_4666,PATRIC.198094.11.NC_003997.CDS.4276233.4276829.rev,PATRIC,CDS,4276233,4276829,597,-,FIG00000298,PLF_1386_00000317,PGF_00007026,NP_846914.1,198,engB,GTP-binding protein EngB,GO:0005525|GTP binding;GO:0005622|intracellular
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4667,BA4702,VBIBacAnt69550_4667,PATRIC.198094.11.NC_003997.CDS.4276826.4279156.rev,PATRIC,CDS,4276826,4279156,2331,-,FIG00132617,PLF_1386_00000127,PGF_04438983,NP_846915.1,776,loN,ATP-dependent protease La (EC 3.4.21.53) Type I,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.404,BA0409,VBIBacAnt69550_0404,PATRIC.198094.11.NC_003997.CDS.427806.428675.fwd,PATRIC,CDS,427806,428675,870,+,FIG00433048,PLF_1386_00002756,PGF_05930156,NP_842953.1,289,,"Inner membrane protein YihY, formerly thought to be RNase BN",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4668,BA4703,VBIBacAnt69550_4668,PATRIC.198094.11.NC_003997.CDS.4279340.4281013.rev,PATRIC,CDS,4279340,4281013,1674,-,,PLF_1386_00000347,PGF_00019536,NP_846916.1,557,loN2,ATP-dependent protease La (EC 3.4.21.53) LonB Type I,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4669,BA4704,VBIBacAnt69550_4669,PATRIC.198094.11.NC_003997.CDS.4281117.4282376.rev,PATRIC,CDS,4281117,4282376,1260,-,FIG00000241,PLF_1386_00054277,PGF_00016338,NP_846917.1,419,clpX,ATP-dependent Clp protease ATP-binding subunit ClpX,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4670,BA4705,VBIBacAnt69550_4670,PATRIC.198094.11.NC_003997.CDS.4282641.4283918.rev,PATRIC,CDS,4282641,4283918,1278,-,FIG00000286,PLF_1386_00001947,PGF_02452671,NP_846918.1,425,tig,Cell division trigger factor (EC 5.2.1.8),
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4671,BA4706,VBIBacAnt69550_4671,PATRIC.198094.11.NC_003997.CDS.4284229.4285227.rev,PATRIC,CDS,4284229,4285227,999,-,FIG00673025,PLF_1386_00002874,PGF_00055624,NP_846919.1,332,,TPR repeat protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4672,BA4707,VBIBacAnt69550_4672,PATRIC.198094.11.NC_003997.CDS.4285425.4285673.rev,PATRIC,CDS,4285425,4285673,249,-,FIG01225799,PLF_1386_00003473,PGF_03515928,NP_846920.1,82,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4673,,VBIBacAnt69550_4673,PATRIC.198094.11.NC_003997.CDS.4285713.4285817.rev,PATRIC,CDS,4285713,4285817,105,-,FIG01228721,PLF_1386_00008339,PGF_00725001,,34,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4674,BA4709,VBIBacAnt69550_4674,PATRIC.198094.11.NC_003997.CDS.4285961.4286113.rev,PATRIC,CDS,4285961,4286113,153,-,FIG01226376,PLF_1386_00005572,PGF_06641891,NP_846921.1,50,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.405,,VBIBacAnt69550_0405,PATRIC.198094.11.NC_003997.CDS.428617.428826.rev,PATRIC,CDS,428617,428826,210,-,FIG01227464,PLF_1386_00010259,PGF_00722946,,69,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4675,BA4710,VBIBacAnt69550_4675,PATRIC.198094.11.NC_003997.CDS.4286193.4286807.fwd,PATRIC,CDS,4286193,4286807,615,+,FIG01249358,PLF_1386_00002748,PGF_00380228,NP_846922.1,204,,Uncharacterized protein YvbH,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4676,BA4711,VBIBacAnt69550_4676,PATRIC.198094.11.NC_003997.CDS.4286893.4287093.rev,PATRIC,CDS,4286893,4287093,201,-,FIG01327025,PLF_1386_00003678,PGF_00002531,NP_846923.1,66,,FIG016877: hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4677,BA4712,VBIBacAnt69550_4677,PATRIC.198094.11.NC_003997.CDS.4287638.4287790.rev,PATRIC,CDS,4287638,4287790,153,-,FIG01227335,PLF_1386_00013078,PGF_00741690,NP_846924.1,50,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4678,BA4713,VBIBacAnt69550_4678,PATRIC.198094.11.NC_003997.CDS.4287762.4288265.rev,PATRIC,CDS,4287762,4288265,504,-,FIG00005889,PLF_1386_00001953,PGF_09654405,NP_846925.1,167,,FIG009886: phosphoesterase,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4679,BA4714,VBIBacAnt69550_4679,PATRIC.198094.11.NC_003997.CDS.4288279.4288887.rev,PATRIC,CDS,4288279,4288887,609,-,FIG00000584,PLF_1386_00001364,PGF_00026362,NP_846926.1,202,,"Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.406,BA0410,VBIBacAnt69550_0406,PATRIC.198094.11.NC_003997.CDS.428860.430785.rev,PATRIC,CDS,428860,430785,1926,-,FIG00658111,PLF_1386_00000709,PGF_07109475,NP_842954.1,641,,"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)",GO:0004008|copper-exporting ATPase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4680,BA4715,VBIBacAnt69550_4680,PATRIC.198094.11.NC_003997.CDS.4288899.4289636.rev,PATRIC,CDS,4288899,4289636,738,-,FIG00135600,PLF_1386_00000400,PGF_00048586,NP_846927.1,245,rph,Ribonuclease PH (EC 2.7.7.56),GO:0009022|tRNA nucleotidyltransferase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4681,BA4716,VBIBacAnt69550_4681,PATRIC.198094.11.NC_003997.CDS.4289765.4290814.rev,PATRIC,CDS,4289765,4290814,1050,-,FIG01313118,PLF_1386_00001657,PGF_00007560,NP_846928.1,349,gerM,Germination (Cortex hydrolysis) and sporulation protein GerM,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4682,BA4717,VBIBacAnt69550_4682,PATRIC.198094.11.NC_003997.CDS.4290945.4291754.rev,PATRIC,CDS,4290945,4291754,810,-,FIG00000397,PLF_1386_00000614,PGF_00008106,NP_846929.1,269,racE-2,Glutamate racemase (EC 5.1.1.3),GO:0008881|glutamate racemase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4683,BA4718,VBIBacAnt69550_4683,PATRIC.198094.11.NC_003997.CDS.4291965.4293290.rev,PATRIC,CDS,4291965,4293290,1326,-,FIG01313819,PLF_1386_00004404,PGF_00861554,NP_846930.1,441,,Uncharacterized MFS-type transporter,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4684,,VBIBacAnt69550_4684,PATRIC.198094.11.NC_003997.CDS.4293324.4293452.fwd,PATRIC,CDS,4293324,4293452,129,+,FIG01225505,PLF_1386_00008553,PGF_00832037,,42,,hypothetical protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4685,BA4720,VBIBacAnt69550_4685,PATRIC.198094.11.NC_003997.CDS.4293651.4294334.fwd,PATRIC,CDS,4293651,4294334,684,+,FIG00015923,PLF_1386_00004484,PGF_00723627,NP_846931.1,227,,Intracellular protease,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4686,BA4721,VBIBacAnt69550_4686,PATRIC.198094.11.NC_003997.CDS.4294384.4295022.rev,PATRIC,CDS,4294384,4295022,639,-,FIG00554417,PLF_1386_00004516,PGF_07182652,NP_846932.1,212,,"Transcriptional regulator, AcrR family",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4687,BA4722,VBIBacAnt69550_4687,PATRIC.198094.11.NC_003997.CDS.4295183.4295845.rev,PATRIC,CDS,4295183,4295845,663,-,FIG00015923,PLF_1386_00003898,PGF_00723627,NP_846933.1,220,,Intracellular protease,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4688,BA4723,VBIBacAnt69550_4688,PATRIC.198094.11.NC_003997.CDS.4296000.4296287.rev,PATRIC,CDS,4296000,4296287,288,-,FIG01365066,PLF_1386_00006425,PGF_00027255,NP_846934.1,95,,"Orbi_VP5, Orbivirus outer capsid protein VP5",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4689,BA4724,VBIBacAnt69550_4689,PATRIC.198094.11.NC_003997.CDS.4296461.4296685.rev,PATRIC,CDS,4296461,4296685,225,-,FIG00017120,PLF_1386_00000236,PGF_00018944,NP_846935.1,74,gerE,Major transcriptional regulator of spore coat formation GerE,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4690,BA4725,VBIBacAnt69550_4690,PATRIC.198094.11.NC_003997.CDS.4296851.4298155.rev,PATRIC,CDS,4296851,4298155,1305,-,FIG00025086,PLF_1386_00009353,PGF_00839090,NP_846936.1,434,,xanthine/uracil permease family protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4691,BA4726,VBIBacAnt69550_4691,PATRIC.198094.11.NC_003997.CDS.4298186.4299085.rev,PATRIC,CDS,4298186,4299085,900,-,FIG00846773,PLF_1386_00008143,PGF_07201805,NP_846937.1,299,,Permease of the drug/metabolite transporter (DMT) superfamily,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4692,BA4727,VBIBacAnt69550_4692,PATRIC.198094.11.NC_003997.CDS.4299179.4300423.rev,PATRIC,CDS,4299179,4300423,1245,-,FIG00134368,PLF_1386_00007557,PGF_01078020,NP_846938.1,414,,Cytosine deaminase (EC 3.5.4.1),GO:0004131|cytosine deaminase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4693,BA4728,VBIBacAnt69550_4693,PATRIC.198094.11.NC_003997.CDS.4300437.4301687.rev,PATRIC,CDS,4300437,4301687,1251,-,FIG00134368,PLF_1386_00006693,PGF_01078020,NP_846939.1,416,,Cytosine deaminase (EC 3.5.4.1),GO:0004131|cytosine deaminase activity
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4694,BA4729,VBIBacAnt69550_4694,PATRIC.198094.11.NC_003997.CDS.4301797.4303362.rev,PATRIC,CDS,4301797,4303362,1566,-,FIG01289589,PLF_1386_00008095,PGF_02147779,NP_846940.1,521,,"Oligopeptide ABC transporter, substrate-binding protein OppA (TC 3.A.1.5.1)",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4695,BA4731,VBIBacAnt69550_4695,PATRIC.198094.11.NC_003997.CDS.4303632.4304531.fwd,PATRIC,CDS,4303632,4304531,900,+,FIG00006691,PLF_1386_00114741,PGF_05847461,NP_846941.1,299,,"Dipeptide ABC transporter, permease protein DppC (TC 3.A.1.5.2)",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4696,BA4732,VBIBacAnt69550_4696,PATRIC.198094.11.NC_003997.CDS.4304547.4305467.fwd,PATRIC,CDS,4304547,4305467,921,+,FIG01954097,PLF_1386_00008027,PGF_00977978,NP_846942.1,306,,"Oligopeptide ABC transporter, permease protein OppB (TC 3.A.1.5.1)",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4697,BA4733,VBIBacAnt69550_4697,PATRIC.198094.11.NC_003997.CDS.4305482.4306498.fwd,PATRIC,CDS,4305482,4306498,1017,+,FIG00002049,PLF_1386_00006053,PGF_09990804,NP_846943.1,338,,"Oligopeptide ABC transporter, ATP-binding protein OppD (TC 3.A.1.5.1)",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4698,BA4734,VBIBacAnt69550_4698,PATRIC.198094.11.NC_003997.CDS.4306500.4307486.fwd,PATRIC,CDS,4306500,4307486,987,+,FIG00018865,PLF_1386_00128656,PGF_07131324,NP_846944.1,328,,"Oligopeptide ABC transporter, ATP-binding protein OppF (TC 3.A.1.5.1)",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4699,,VBIBacAnt69550_4699,PATRIC.198094.11.NC_003997.CDS.4307556.4308077.fwd,PATRIC,CDS,4307556,4308077,522,+,FIG01396030,PLF_1386_00088463,PGF_00748211,,173,,Two-component system sensor histidine kinase,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4700,BA4736,VBIBacAnt69550_4700,PATRIC.198094.11.NC_003997.CDS.4308325.4309020.fwd,PATRIC,CDS,4308325,4309020,696,+,FIG01114793,PLF_1386_00376468,PGF_01763700,NP_846945.1,231,,"DNA-binding response regulator, AraC family",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4701,BA4737,VBIBacAnt69550_4701,PATRIC.198094.11.NC_003997.CDS.4309024.4309779.fwd,PATRIC,CDS,4309024,4309779,756,+,FIG01288841,PLF_1386_00009792,PGF_07455510,NP_846946.1,251,,Membrane protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4702,BA4738,VBIBacAnt69550_4702,PATRIC.198094.11.NC_003997.CDS.4309782.4310327.fwd,PATRIC,CDS,4309782,4310327,546,+,FIG01288841,PLF_1386_00009843,PGF_00843327,NP_846947.1,181,,Membrane protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4703,BA4739,VBIBacAnt69550_4703,PATRIC.198094.11.NC_003997.CDS.4310557.4310742.fwd,PATRIC,CDS,4310557,4310742,186,+,FIG01241506,PLF_1386_00003085,PGF_09580746,NP_846948.1,61,,Uncharacterized protein CA_C2659,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.407,BA0411,VBIBacAnt69550_0407,PATRIC.198094.11.NC_003997.CDS.431056.432006.fwd,PATRIC,CDS,431056,432006,951,+,FIG01289018,PLF_1386_00001697,PGF_00413941,NP_842955.1,316,,"transporter, EamA family",
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4704,BA4740,VBIBacAnt69550_4704,PATRIC.198094.11.NC_003997.CDS.4310808.4311380.rev,PATRIC,CDS,4310808,4311380,573,-,FIG00672715,PLF_1386_00002932,PGF_00421997,NP_846949.1,190,,DNA-binding protein,
Bacillus anthracis str. Ames,198094.11,NC_003997,fig|198094.11.peg.4705,BA4741,VBIBacAnt69550_4705,PATRIC.198094.11.NC_003997.CDS.4311481.4312446.fwd,PATRIC,CDS,4311481,4312446,966,+,FIG01288841,PLF_1386_00009548,PGF_00840945,NP_846950.1,321,,Membrane protein,
