Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.305,,VBIFraTul2086_0305,PATRIC.177416.18.NC_006570.CDS.287566.287946.fwd,PATRIC,CDS,287566,287946,381,+,FIG01306568,PLF_262_00000001,PGF_01719295,,126,,Mobile element protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.444,,VBIFraTul2086_0444,PATRIC.177416.18.NC_006570.CDS.401273.403216.fwd,PATRIC,CDS,401273,403216,1944,+,FIG00002289,PLF_262_00000456,PGF_04582196,,647,,Soluble lytic murein transglycosylase (EC 4.2.2.n1),
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.882,,VBIFraTul2086_0882,PATRIC.177416.18.NC_006570.CDS.786674.787123.rev,PATRIC,CDS,786674,787123,450,-,FIG00657645,PLF_262_00001445,PGF_00151202,,149,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.272,,VBIFraTul2086_0272,PATRIC.177416.18.NC_006570.CDS.254792.255571.fwd,PATRIC,CDS,254792,255571,780,+,FIG01532284,PLF_262_00001177,PGF_00047191,,259,,Regulator of chromosome condensation RCC1 family protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1809,,VBIFraTul2086_1809,PATRIC.177416.18.NC_006570.CDS.1625040.1625804.fwd,PATRIC,CDS,1625040,1625804,765,+,FIG00033758,PLF_262_00000712,PGF_00033293,,254,,Phosphatidylcholine synthase (EC 2.7.8.24),
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1342,,VBIFraTul2086_1342,PATRIC.177416.18.NC_006570.CDS.1176115.1176432.rev,PATRIC,CDS,1176115,1176432,318,-,FIG00104852,PLF_262_00001714,PGF_05063576,,105,,"Predicted D-lactate dehydrogenase, Fe-S protein, FAD/FMN-containing",GO:0005506|iron ion binding;GO:0006118|electron transport;GO:0009055|electron carrier activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1195,,VBIFraTul2086_1195,PATRIC.177416.18.NC_006570.CDS.1054249.1055061.fwd,PATRIC,CDS,1054249,1055061,813,+,FIG01307025,PLF_262_00001233,PGF_00003742,,270,,FKBP-type peptidyl-prolyl cis-trans isomerase FklB (EC 5.2.1.8),
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.487,,VBIFraTul2086_0487,PATRIC.177416.18.NC_006570.CDS.450466.451092.rev,PATRIC,CDS,450466,451092,627,-,FIG00025759,PLF_262_00000694,PGF_10381714,,208,,Orotate phosphoribosyltransferase (EC 2.4.2.10),GO:0004588|orotate phosphoribosyltransferase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.2046,,VBIFraTul2086_2046,PATRIC.177416.18.NC_006570.CDS.1847243.1847392.fwd,PATRIC,CDS,1847243,1847392,150,+,FIG00638284,PLF_262_00002952,PGF_01720007,,49,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1027,,VBIFraTul2086_1027,PATRIC.177416.18.NC_006570.CDS.905380.905871.fwd,PATRIC,CDS,905380,905871,492,+,FIG00000227,PLF_262_00000674,PGF_05172785,,163,,N5-carboxyaminoimidazole ribonucleotide mutase (EC 5.4.99.18),GO:0034023|5-(carboxyamino)imidazole ribonucleotide mutase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1061c,FTT1061c,RefSeq.177416.18.NC_006570.CDS.1070086.1070304.rev,RefSeq,CDS,1070086,1070304,219,-,,,,YP_170042.1,72,rpsR,30S ribosomal protein S18,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1245,,VBIFraTul2086_1245,PATRIC.177416.18.NC_006570.CDS.1089907.1090167.rev,PATRIC,CDS,1089907,1090167,261,-,FIG01352145,PLF_262_00001811,PGF_01719577,,86,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1230,,VBIFraTul2086_1230,PATRIC.177416.18.NC_006570.CDS.1078721.1079626.rev,PATRIC,CDS,1078721,1079626,906,-,FIG01954797,PLF_262_00001791,PGF_01719561,,301,,Methyl-accepting chemotaxis protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.239,,VBIFraTul2086_0239,PATRIC.177416.18.NC_006570.CDS.231403.231960.fwd,PATRIC,CDS,231403,231960,558,+,FIG00016286,PLF_262_00000772,PGF_01722157,,185,,"Ribosyl nicotinamide transporter, PnuC-like",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1826,,VBIFraTul2086_1826,PATRIC.177416.18.NC_006570.CDS.1642490.1645363.rev,PATRIC,CDS,1642490,1645363,2874,-,FIG01343047,PLF_262_00001672,PGF_00048231,,957,,Restriction endonuclease,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1390,,VBIFraTul2086_1390,PATRIC.177416.18.NC_006570.CDS.1215228.1215863.rev,PATRIC,CDS,1215228,1215863,636,-,FIG00657819,PLF_262_00000857,PGF_01722177,,211,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1071c,FTT1071c,RefSeq.177416.18.NC_006570.CDS.1082897.1083403.rev,RefSeq,CDS,1082897,1083403,507,-,,,,YP_170050.1,168,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0594c,FTT0594c,RefSeq.177416.18.NC_006570.CDS.612866.613738.rev,RefSeq,CDS,612866,613738,873,-,,,,YP_169617.1,290,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1260,FTT1260,RefSeq.177416.18.NC_006570.CDS.1282524.1282946.fwd,RefSeq,CDS,1282524,1282946,423,+,,,,YP_170218.1,140,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0417,FTT0417,RefSeq.177416.18.NC_006570.CDS.429162.431435.fwd,RefSeq,CDS,429162,431435,2274,+,,,,YP_169461.1,757,malP,maltodextrin phosphorylase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.310,,VBIFraTul2086_0310,PATRIC.177416.18.NC_006570.CDS.290131.290349.rev,PATRIC,CDS,290131,290349,219,-,FIG01313022,PLF_262_00001409,PGF_01719657,,72,,Prephenate dehydratase (EC 4.2.1.51) @ Arogenate dehydratase (EC 4.2.1.91),GO:0004664|prephenate dehydratase activity;GO:0047769|arogenate dehydratase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1152,FTT1152,RefSeq.177416.18.NC_006570.CDS.1166336.1166719.fwd,RefSeq,CDS,1166336,1166719,384,+,,,,YP_170119.1,127,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0447c,FTT0447c,RefSeq.177416.18.NC_006570.CDS.462339.463679.rev,RefSeq,CDS,462339,463679,1341,-,,,,YP_169485.1,446,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1561,FTT1561,RefSeq.177416.18.NC_006570.CDS.1622854.1624149.fwd,RefSeq,CDS,1622854,1624149,1296,+,,,,YP_170484.1,431,kdtA,3-deoxy-D-manno-octulosonic-acid transferase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1027c,FTT1027c,RefSeq.177416.18.NC_006570.CDS.1037406.1037954.rev,RefSeq,CDS,1037406,1037954,549,-,,,,YP_170012.1,182,yrbI,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0301,FTT0301,RefSeq.177416.18.NC_006570.CDS.316104.316973.fwd,RefSeq,CDS,316104,316973,870,+,,,,YP_169350.1,289,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1693c,FTT1693c,RefSeq.177416.18.NC_006570.CDS.1761891.1762655.rev,RefSeq,CDS,1761891,1762655,765,-,,,,YP_170598.1,254,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1004c,FTT1004c,RefSeq.177416.18.NC_006570.CDS.1016213.1017106.rev,RefSeq,CDS,1016213,1017106,894,-,,,,YP_169990.1,297,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0569c,FTT0569c,RefSeq.177416.18.NC_006570.CDS.586509.587531.rev,RefSeq,CDS,586509,587531,1023,-,,,,YP_169594.1,340,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0434,FTT0434,RefSeq.177416.18.NC_006570.CDS.447896.448882.fwd,RefSeq,CDS,447896,448882,987,+,,,,YP_169474.1,328,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1795c,FTT1795c,RefSeq.177416.18.NC_006570.CDS.1883056.1884417.rev,RefSeq,CDS,1883056,1884417,1362,-,,,,YP_170679.1,453,trpC,bifunctional indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0171,FTT0171,RefSeq.177416.18.NC_006570.CDS.185991.186775.fwd,RefSeq,CDS,185991,186775,327,+,,,,YP_169236.1,261,isftu1,transposase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1365c,FTT1365c,RefSeq.177416.18.NC_006570.CDS.1410241.1411305.rev,RefSeq,CDS,1410241,1411305,1065,-,,,,YP_170314.1,354,fbaB,"fructose-1,6-bisphosphate aldolase",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1428c,FTT1428c,RefSeq.177416.18.NC_006570.CDS.1477002.1477517.rev,RefSeq,CDS,1477002,1477517,516,-,,,,YP_170371.1,171,,acetyltransferase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0070c,FTT0070c,RefSeq.177416.18.NC_006570.CDS.70944.72209.rev,RefSeq,CDS,70944,72209,1266,-,,,,YP_169145.1,421,ampG,major facilitator superfamily tranporter,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1902,,VBIFraTul2086_1902,PATRIC.177416.18.NC_006570.CDS.1706416.1706946.rev,PATRIC,CDS,1706416,1706946,531,-,FIG00016514,PLF_262_00001618,PGF_00414310,,176,,"Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)",GO:0009035|Type I site-specific deoxyribonuclease activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1877,,VBIFraTul2086_1877,PATRIC.177416.18.NC_006570.CDS.1683438.1683818.fwd,PATRIC,CDS,1683438,1683818,381,+,FIG01306568,PLF_262_00000001,PGF_01719295,,126,,Mobile element protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.696,,VBIFraTul2086_0696,PATRIC.177416.18.NC_006570.CDS.627301.629094.fwd,PATRIC,CDS,627301,629094,1794,+,FIG00010600,PLF_262_00001270,PGF_00066867,,597,,Xaa-Pro aminopeptidase (EC 3.4.11.9),GO:0008451|X-Pro aminopeptidase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.640,,VBIFraTul2086_0640,PATRIC.177416.18.NC_006570.CDS.583397.583663.fwd,PATRIC,CDS,583397,583663,267,+,FIG00657755,PLF_262_00001515,PGF_01719409,,88,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.726,,VBIFraTul2086_0726,PATRIC.177416.18.NC_006570.CDS.657063.657500.fwd,PATRIC,CDS,657063,657500,438,+,FIG00000134,PLF_262_00000050,PGF_03316046,,145,,Threonine synthase (EC 4.2.3.1),GO:0004795|threonine synthase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0407,FTT0407,RefSeq.177416.18.NC_006570.CDS.413780.414856.fwd,RefSeq,CDS,413780,414856,1077,+,,,,YP_169452.1,358,gcvT,glycine cleavage system aminomethyltransferase T,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1676,,VBIFraTul2086_1676,PATRIC.177416.18.NC_006570.CDS.1500602.1501486.rev,PATRIC,CDS,1500602,1501486,885,-,FIG00000187,PLF_262_00001581,PGF_08108653,,294,,Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),GO:0008879|glucose-1-phosphate thymidylyltransferase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1433,,VBIFraTul2086_1433,PATRIC.177416.18.NC_006570.CDS.1258877.1260148.fwd,PATRIC,CDS,1258877,1260148,1272,+,FIG00658188,PLF_262_00001188,PGF_01719330,,423,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.341,,VBIFraTul2086_0341,PATRIC.177416.18.NC_006570.CDS.319465.319842.fwd,PATRIC,CDS,319465,319842,378,+,FIG00004727,PLF_262_00001348,PGF_00142872,,125,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1090,,VBIFraTul2086_1090,PATRIC.177416.18.NC_006570.CDS.965467.967008.rev,PATRIC,CDS,965467,967008,1542,-,FIG00026146,PLF_262_00001008,PGF_00423018,,513,,Di-tripeptide/H+ symporter,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1394,,VBIFraTul2086_1394,PATRIC.177416.18.NC_006570.CDS.1220490.1221389.fwd,PATRIC,CDS,1220490,1221389,900,+,FIG01312420,PLF_262_00001114,PGF_10495677,,299,,"Transcriptional regulator, LysR family",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1415,,VBIFraTul2086_1415,PATRIC.177416.18.NC_006570.CDS.1239799.1240425.fwd,PATRIC,CDS,1239799,1240425,627,+,FIG00002761,PLF_262_00000584,PGF_08055739,,208,,DedA protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.124,FTT0112,VBIFraTul2086_0124,PATRIC.177416.18.NC_006570.CDS.121036.121812.fwd,PATRIC,CDS,121036,121812,777,+,FIG00000695,PLF_262_00000701,PGF_04213876,YP_169182.1,258,,"Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)",GO:0004594|pantothenate kinase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1642,,VBIFraTul2086_1642,PATRIC.177416.18.NC_006570.CDS.1474964.1475482.rev,PATRIC,CDS,1474964,1475482,519,-,FIG00519199,PLF_262_00000222,PGF_12789592,,172,,Rhodanese-related sulfurtransferases,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.818,,VBIFraTul2086_0818,PATRIC.177416.18.NC_006570.CDS.738567.739787.fwd,PATRIC,CDS,738567,739787,1221,+,FIG00061305,PLF_262_00001322,PGF_01021079,,406,,Uncharacterized MFS-type transporter,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.135,,VBIFraTul2086_0135,PATRIC.177416.18.NC_006570.CDS.134895.135155.rev,PATRIC,CDS,134895,135155,261,-,FIG00658262,PLF_262_00001708,PGF_01719506,,86,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1684,,VBIFraTul2086_1684,PATRIC.177416.18.NC_006570.CDS.1509882.1510853.rev,PATRIC,CDS,1509882,1510853,972,-,FIG00022300,PLF_262_00001651,PGF_03020638,,323,,Capsular polysaccharide biosynthesis protein WbpP,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1030,,VBIFraTul2086_1030,PATRIC.177416.18.NC_006570.CDS.907389.909410.rev,PATRIC,CDS,907389,909410,2022,-,FIG00002216,PLF_262_00000693,PGF_00026904,,673,,Oligopeptidase A (EC 3.4.24.70),
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1614,,VBIFraTul2086_1614,PATRIC.177416.18.NC_006570.CDS.1452316.1453950.rev,PATRIC,CDS,1452316,1453950,1635,-,FIG00657673,PLF_262_00001514,PGF_01719408,,544,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.892,,VBIFraTul2086_0892,PATRIC.177416.18.NC_006570.CDS.794436.795338.rev,PATRIC,CDS,794436,795338,903,-,FIG00010064,PLF_262_00001180,PGF_06767689,,300,,"Multidrug resistance transporter, Bcr/CflA family",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.469,,VBIFraTul2086_0469,PATRIC.177416.18.NC_006570.CDS.436365.437723.fwd,PATRIC,CDS,436365,437723,1359,+,FIG00024401,PLF_262_00000830,PGF_04521913,,452,,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10),GO:0047480|UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.622,,VBIFraTul2086_0622,PATRIC.177416.18.NC_006570.CDS.570138.570239.fwd,PATRIC,CDS,570138,570239,102,+,FIG01408457,PLF_262_00002184,PGF_03974401,,33,,"dehydrogenase, NADP-dependent",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1869,,VBIFraTul2086_1869,PATRIC.177416.18.NC_006570.CDS.1678246.1678569.fwd,PATRIC,CDS,1678246,1678569,324,+,FIG01306568,PLF_262_00000001,PGF_01719295,,107,,Mobile element protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1015,,VBIFraTul2086_1015,PATRIC.177416.18.NC_006570.CDS.893288.894067.fwd,PATRIC,CDS,893288,894067,780,+,FIG00000207,PLF_262_00001378,PGF_01719362,,259,,Cobalt-zinc-cadmium resistance protein,GO:0006812|cation transport;GO:0008324|cation transmembrane transporter activity;GO:0016020|membrane
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1354,,VBIFraTul2086_1354,PATRIC.177416.18.NC_006570.CDS.1187496.1188164.rev,PATRIC,CDS,1187496,1188164,669,-,FIG00000494,PLF_262_00001264,PGF_04563108,,222,,"Type I restriction-modification system, specificity subunit S",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.912,,VBIFraTul2086_0912,PATRIC.177416.18.NC_006570.CDS.811287.812969.fwd,PATRIC,CDS,811287,812969,1683,+,FIG00018176,PLF_262_00001064,PGF_02924297,,560,,Phospholipid-lipopolysaccharide ABC transporter,GO:0005524|ATP binding;GO:0006810|transport;GO:0016021|integral to membrane;GO:0016887|ATPase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0261,FTT0261,RefSeq.177416.18.NC_006570.CDS.277336.277743.fwd,RefSeq,CDS,277336,277743,408,+,,,,YP_169313.1,135,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0235c,FTT0235c,RefSeq.177416.18.NC_006570.CDS.249122.249523.rev,RefSeq,CDS,249122,249523,402,-,,,,YP_169288.1,133,rnpA,ribonuclease P protein component,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0342,FTT0342,RefSeq.177416.18.NC_006570.CDS.345394.345894.fwd,RefSeq,CDS,345394,345894,501,+,,,,YP_169391.1,166,rpsE,30S ribosomal protein S5,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1540c,FTT1540c,RefSeq.177416.18.NC_006570.CDS.1603350.1603958.rev,RefSeq,CDS,1603350,1603958,609,-,,,,YP_170468.1,202,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1671,FTT1671,RefSeq.177416.18.NC_006570.CDS.1740630.1741697.fwd,RefSeq,CDS,1740630,1741697,1068,+,,,,YP_170577.1,355,ribD,riboflavin biosynthesis protein ribD,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1706,,VBIFraTul2086_1706,PATRIC.177416.18.NC_006570.CDS.1530815.1531003.rev,PATRIC,CDS,1530815,1531003,189,-,FIG01304147,PLF_262_00000595,PGF_07550057,,62,,FIG002473: Protein YcaR in KDO2-Lipid A biosynthesis cluster,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1588,,VBIFraTul2086_1588,PATRIC.177416.18.NC_006570.CDS.1424744.1424986.fwd,PATRIC,CDS,1424744,1424986,243,+,FIG00004554,PLF_262_00000020,PGF_01719680,,80,,TsgA protein homolog,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0803,FTT0803,RefSeq.177416.18.NC_006570.CDS.821971.822834.fwd,RefSeq,CDS,821971,822834,864,+,,,,YP_169810.1,287,ans,asparaginase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1811,,VBIFraTul2086_1811,PATRIC.177416.18.NC_006570.CDS.1627054.1628097.rev,PATRIC,CDS,1627054,1628097,1044,-,FIG00001088,PLF_262_00001054,PGF_05406959,,347,,beta-N-acetylglucosaminidase (EC 3.2.1.52),GO:0004563|beta-N-acetylhexosaminidase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.554,,VBIFraTul2086_0554,PATRIC.177416.18.NC_006570.CDS.515843.516607.fwd,PATRIC,CDS,515843,516607,765,+,FIG00658217,PLF_262_00001356,PGF_01719358,,254,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1369c,FTT1369c,RefSeq.177416.18.NC_006570.CDS.1415006.1416997.rev,RefSeq,CDS,1415006,1416997,1992,-,,,,YP_170318.1,663,tktA,transketolase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0659,FTT0659,RefSeq.177416.18.NC_006570.CDS.678247.679659.fwd,RefSeq,CDS,678247,679659,1413,+,,,,YP_169676.1,470,,DNA recombination protein RmuC family protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0634,FTT0634,RefSeq.177416.18.NC_006570.CDS.654040.654966.fwd,RefSeq,CDS,654040,654966,927,+,,,,YP_169655.1,308,hflC,SPFH domain-containing protein/band 7 family protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1432c,FTT1432c,RefSeq.177416.18.NC_006570.CDS.1479329.1480219.rev,RefSeq,CDS,1479329,1480219,891,-,,,,YP_170373.1,296,ppnK,inorganic phosphate/ATP-NAD kinase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0800,FTT0800,RefSeq.177416.18.NC_006570.CDS.818684.819346.fwd,RefSeq,CDS,818684,819346,663,+,,,,YP_169807.1,220,,haloacid dehalogenase-like hydrolase family protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1749,,VBIFraTul2086_1749,PATRIC.177416.18.NC_006570.CDS.1570879.1571598.rev,PATRIC,CDS,1570879,1571598,720,-,FIG01304881,PLF_262_00000550,PGF_08096763,,239,,COG0398: uncharacterized membrane protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.955,,VBIFraTul2086_0955,PATRIC.177416.18.NC_006570.CDS.849395.849859.fwd,PATRIC,CDS,849395,849859,465,+,FIG00019216,PLF_262_00000599,PGF_00003749,,154,,FKBP-type peptidyl-prolyl cis-trans isomerase SlpA (EC 5.2.1.8),
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1664,,VBIFraTul2086_1664,PATRIC.177416.18.NC_006570.CDS.1491144.1491260.rev,PATRIC,CDS,1491144,1491260,117,-,FIG00638284,PLF_262_00001591,PGF_01719448,,38,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.772,,VBIFraTul2086_0772,PATRIC.177416.18.NC_006570.CDS.694925.695701.rev,PATRIC,CDS,694925,695701,777,-,FIG01238125,PLF_262_00001696,PGF_00049546,,258,,SAM-dependent methyltransferase YafE (UbiE paralog),
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.2012,,VBIFraTul2086_2012,PATRIC.177416.18.NC_006570.CDS.1817820.1819694.rev,PATRIC,CDS,1817820,1819694,1875,-,FIG00745843,PLF_262_00000328,PGF_00778630,,624,,"Uncharacterized amino acid permease, GabP family",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1292,,VBIFraTul2086_1292,PATRIC.177416.18.NC_006570.CDS.1130084.1131187.rev,PATRIC,CDS,1130084,1131187,1104,-,FIG00000274,PLF_262_00000879,PGF_02061452,,367,,Queuine tRNA-ribosyltransferase (EC 2.4.2.29),GO:0008479|queuine tRNA-ribosyltransferase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0927,FTT0927,RefSeq.177416.18.NC_006570.CDS.938085.939380.fwd,RefSeq,CDS,938085,939380,1296,+,,,,YP_169923.1,431,hemL,glutamate-1-semialdehyde aminotransferase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1474,,VBIFraTul2086_1474,PATRIC.177416.18.NC_006570.CDS.1297408.1297815.fwd,PATRIC,CDS,1297408,1297815,408,+,FIG00010140,PLF_262_00000796,PGF_01722159,,135,,Stringent starvation protein B,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1736,,VBIFraTul2086_1736,PATRIC.177416.18.NC_006570.CDS.1559559.1560173.rev,PATRIC,CDS,1559559,1560173,615,-,FIG00946206,PLF_262_00001194,PGF_00353068,,204,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.2022,,VBIFraTul2086_2022,PATRIC.177416.18.NC_006570.CDS.1830648.1830761.rev,PATRIC,CDS,1830648,1830761,114,-,FIG00002960,PLF_262_00000027,PGF_00035405,,37,,Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1),GO:0008556|potassium-transporting ATPase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0738,FTT0738,RefSeq.177416.18.NC_006570.CDS.758879.760423.fwd,RefSeq,CDS,758879,760423,1545,+,,,,YP_169749.1,514,yjeF,carbohydrate kinase family protein (YjeF-related protein),
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1205,FTT1205,RefSeq.177416.18.NC_006570.CDS.1223519.1225402.fwd,RefSeq,CDS,1223519,1225402,1884,+,,,,YP_170164.1,627,gidA,tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA,
