Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2632","YPO2237","VBIYerPes7843_2632","PATRIC.214092.21.NC_003143.CDS.2513188.2514498.fwd","PATRIC","CDS",2513188,2514498,1311,"+","FIG00005529","PLF_629_00002724","PGF_09996723","YP_002347208.1",436,,"Uncharacterized MFS-type transporter",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2633","YPO2238","VBIYerPes7843_2633","PATRIC.214092.21.NC_003143.CDS.2514536.2515534.fwd","PATRIC","CDS",2514536,2515534,999,"+","FIG00002924","PLF_629_00003253","PGF_10430983","YP_002347209.1",332,,"NAD-dependent epimerase/dehydratase",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2634","YPO2239","VBIYerPes7843_2634","PATRIC.214092.21.NC_003143.CDS.2515717.2516358.rev","PATRIC","CDS",2515717,2516358,642,"-","FIG00000290","PLF_629_00000826","PGF_08394843","YP_002347210.1",213,"nth","Endonuclease III (EC 4.2.99.18)","GO:0003906|DNA-(apurinic or apyrimidinic site) lyase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2635","YPO2240","VBIYerPes7843_2635","PATRIC.214092.21.NC_003143.CDS.2516355.2517056.rev","PATRIC","CDS",2516355,2517056,702,"-","FIG00134060","PLF_629_00001161","PGF_00424141","YP_002347211.1",233,,"Electron transport complex protein RnfE",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2636","YPO2241","VBIYerPes7843_2636","PATRIC.214092.21.NC_003143.CDS.2517053.2517682.rev","PATRIC","CDS",2517053,2517682,630,"-","FIG00002689","PLF_629_00001162","PGF_01484108","YP_002347212.1",209,,"Electron transport complex protein RnfG",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2637","YPO2242","VBIYerPes7843_2637","PATRIC.214092.21.NC_003143.CDS.2517692.2518786.rev","PATRIC","CDS",2517692,2518786,1095,"-","FIG00022976","PLF_629_00001944","PGF_01678333","YP_002347213.1",364,"rnfD","Electron transport complex protein RnfD",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2638","YPO2243","VBIYerPes7843_2638","PATRIC.214092.21.NC_003143.CDS.2519275.2520168.fwd","PATRIC","CDS",2519275,2520168,894,"+","FIG00003039","PLF_629_00002497","PGF_03932611","YP_002347214.1",297,,"DNA-binding transcriptional dual regulator Rob",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2639","YPO2244","VBIYerPes7843_2639","PATRIC.214092.21.NC_003143.CDS.2520273.2522135.rev","PATRIC","CDS",2520273,2522135,1863,"-","FIG00018536","PLF_629_00002076","PGF_04400591","YP_002347215.1",620,,"Electron transport complex protein RnfC",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2640","YPO2245","VBIYerPes7843_2640","PATRIC.214092.21.NC_003143.CDS.2522185.2522751.rev","PATRIC","CDS",2522185,2522751,567,"-","FIG00133292","PLF_629_00001943","PGF_10542033","YP_002347216.1",188,,"Electron transport complex protein RnfB",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2641","YPO2246","VBIYerPes7843_2641","PATRIC.214092.21.NC_003143.CDS.2522751.2523332.rev","PATRIC","CDS",2522751,2523332,582,"-","FIG00001505","PLF_629_00001592","PGF_00424131","YP_002347217.1",193,,"Electron transport complex protein RnfA",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2642","YPO2247","VBIYerPes7843_2642","PATRIC.214092.21.NC_003143.CDS.2523460.2523903.rev","PATRIC","CDS",2523460,2523903,444,"-","FIG00627100","PLF_629_00002446","PGF_01387916","YP_002347218.1",147,,"Inner membrane protein YdgK",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2643",,"VBIYerPes7843_2643","PATRIC.214092.21.NC_003143.CDS.2524008.2524160.rev","PATRIC","CDS",2524008,2524160,153,"-","FIG01221198","PLF_629_00003399","PGF_03931688",,50,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2644",,"VBIYerPes7843_2644","PATRIC.214092.21.NC_003143.CDS.2524378.2526162.fwd","PATRIC","CDS",2524378,2526162,1785,"+","FIG01308330","PLF_629_00005645","PGF_01771319",,594,,"Bacteriocin/lantibiotic efflux ABC transporter, permease/ATP-binding protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.222","YPO0004","VBIYerPes7843_0222","PATRIC.214092.21.NC_003143.CDS.2526.3992.rev","PATRIC","CDS",2526,3992,1467,"-","FIG01221720","PLF_629_00001473","PGF_02380854","YP_002345100.1",488,"yieM","Protein ViaA",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2645",,"VBIYerPes7843_2645","PATRIC.214092.21.NC_003143.CDS.2526215.2526436.fwd","PATRIC","CDS",2526215,2526436,222,"+","FIG01327143","PLF_629_00021129","PGF_01771319",,73,,"Bacteriocin/lantibiotic efflux ABC transporter, permease/ATP-binding protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2646",,"VBIYerPes7843_2646","PATRIC.214092.21.NC_003143.CDS.2526461.2527462.fwd","PATRIC","CDS",2526461,2527462,1002,"+","FIG01340139",,,,333,,"Putative ABC associated RTX toxin transporter, HlyD/MFP family",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2647",,"VBIYerPes7843_2647","PATRIC.214092.21.NC_003143.CDS.2527462.2527830.fwd","PATRIC","CDS",2527462,2527830,369,"+","FIG01340139","PLF_629_00000063","PGF_00039064",,122,,"Putative ABC associated RTX toxin transporter, HlyD/MFP family",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2648","YPO2252","VBIYerPes7843_2648","PATRIC.214092.21.NC_003143.CDS.2527832.2529970.fwd","PATRIC","CDS",2527832,2529970,2139,"+","FIG01337651","PLF_629_00002581","PGF_01771319","YP_002347219.1",712,,"Bacteriocin/lantibiotic efflux ABC transporter, permease/ATP-binding protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2649","YPO2253","VBIYerPes7843_2649","PATRIC.214092.21.NC_003143.CDS.2530160.2531662.rev","PATRIC","CDS",2530160,2531662,1503,"-","FIG00002117","PLF_629_00001968","PGF_00016028","YP_002347220.1",500,"araA","L-arabinose isomerase (EC 5.3.1.4)","GO:0008733|L-arabinose isomerase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2650","YPO2254","VBIYerPes7843_2650","PATRIC.214092.21.NC_003143.CDS.2531746.2533449.rev","PATRIC","CDS",2531746,2533449,1704,"-","FIG00002300","PLF_629_00002104","PGF_04205755","YP_002347221.1",567,"araB","Ribulokinase (EC 2.7.1.16)","GO:0008741|ribulokinase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.483",,"VBIYerPes7843_0483","PATRIC.214092.21.NC_003143.CDS.253235.253351.rev","PATRIC","CDS",253235,253351,117,"-","FIG00638284","PLF_629_00006154","PGF_03932767",,38,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2651","YPO2255","VBIYerPes7843_2651","PATRIC.214092.21.NC_003143.CDS.2533857.2534840.fwd","PATRIC","CDS",2533857,2534840,984,"+","FIG00003299","PLF_629_00002234","PGF_00016041","YP_002347222.1",327,"araF","L-arabinose ABC transporter, substrate-binding protein AraF",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2652","YPO2256","VBIYerPes7843_2652","PATRIC.214092.21.NC_003143.CDS.2534938.2536509.fwd","PATRIC","CDS",2534938,2536509,1572,"+","FIG00003757","PLF_629_00002177","PGF_10409748","YP_002347223.1",523,"araG","L-arabinose ABC transporter, ATP-binding protein AraG",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.484","YPO0254","VBIYerPes7843_0484","PATRIC.214092.21.NC_003143.CDS.253545.254861.fwd","PATRIC","CDS",253545,254861,1317,"+","FIG01304378","PLF_629_00000857","PGF_02748988","YP_002345334.1",438,"gltP","Proton/glutamate symporter @ Proton/aspartate symporter",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2653","YPO2257","VBIYerPes7843_2653","PATRIC.214092.21.NC_003143.CDS.2536527.2537576.fwd","PATRIC","CDS",2536527,2537576,1050,"+","FIG00004109","PLF_629_00000872","PGF_10500186","YP_002347224.1",349,"araH","L-arabinose ABC transporter, permease protein AraH",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2654","YPO2258","VBIYerPes7843_2654","PATRIC.214092.21.NC_003143.CDS.2537797.2538729.fwd","PATRIC","CDS",2537797,2538729,933,"+","FIG00002890","PLF_629_00002359","PGF_00063310","YP_002347225.1",310,"araC","Arabinose operon regulatory protein AraC",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2655","YPO2259","VBIYerPes7843_2655","PATRIC.214092.21.NC_003143.CDS.2538857.2539906.fwd","PATRIC","CDS",2538857,2539906,1050,"+","FIG00731707","PLF_629_00001852","PGF_03295105","YP_002347226.1",349,,"Uncharacterized oxidoreductase YdgJ",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2656","YPO2260","VBIYerPes7843_2656","PATRIC.214092.21.NC_003143.CDS.2540100.2541128.fwd","PATRIC","CDS",2540100,2541128,1029,"+","FIG00627100","PLF_629_00000402","PGF_00041955","YP_002347227.1",342,,"Putative membrane protein precursor",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2657","YPO2261","VBIYerPes7843_2657","PATRIC.214092.21.NC_003143.CDS.2541334.2541933.fwd","PATRIC","CDS",2541334,2541933,600,"+","FIG01220112","PLF_629_00021180","PGF_03931853","YP_002347228.1",199,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2658","YPO2262","VBIYerPes7843_2658","PATRIC.214092.21.NC_003143.CDS.2541982.2543526.rev","PATRIC","CDS",2541982,2543526,1545,"-","FIG00947172","PLF_629_00002651","PGF_00039356","YP_002347229.1",514,,"Putative GTP-binding protein YdgA",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2659","YPO2263","VBIYerPes7843_2659","PATRIC.214092.21.NC_003143.CDS.2543766.2544941.rev","PATRIC","CDS",2543766,2544941,1176,"-","FIG00598409","PLF_629_00000387","PGF_06400908","YP_002347230.1",391,"manA","Mannose-6-phosphate isomerase (EC 5.3.1.8)","GO:0004476|mannose-6-phosphate isomerase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2660","YPO2264","VBIYerPes7843_2660","PATRIC.214092.21.NC_003143.CDS.2545225.2546622.fwd","PATRIC","CDS",2545225,2546622,1398,"+","FIG00000340","PLF_629_00000469","PGF_00006461","YP_002347231.1",465,"fumC","Fumarate hydratase class II (EC 4.2.1.2)","GO:0004333|fumarate hydratase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2661","YPO2265","VBIYerPes7843_2661","PATRIC.214092.21.NC_003143.CDS.2546702.2547676.rev","PATRIC","CDS",2546702,2547676,975,"-","FIG01296610","PLF_629_00000453","PGF_00421839","YP_002347232.1",324,"tus","DNA replication terminus site-binding protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2662","YPO2266","VBIYerPes7843_2662","PATRIC.214092.21.NC_003143.CDS.2548022.2549110.rev","PATRIC","CDS",2548022,2549110,1089,"-","FIG00613966","PLF_629_00001734","PGF_01613113","YP_002347233.1",362,,"Uncharacterized MFS-type transporter YnfM",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2663",,"VBIYerPes7843_2663","PATRIC.214092.21.NC_003143.CDS.2549353.2549562.fwd","PATRIC","CDS",2549353,2549562,210,"+",,"PLF_629_00021755","PGF_00017873",,69,,"LysR family transcriptional regulator YnfL",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2664",,"VBIYerPes7843_2664","PATRIC.214092.21.NC_003143.CDS.2549640.2550239.fwd","PATRIC","CDS",2549640,2550239,600,"+","FIG00006483","PLF_629_00021755","PGF_00017873",,199,,"LysR family transcriptional regulator YnfL",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.485","YPO0255","VBIYerPes7843_0485","PATRIC.214092.21.NC_003143.CDS.255039.255671.rev","PATRIC","CDS",255039,255671,633,"-","FIG01314160","PLF_629_00046440","PGF_10389159","YP_002345335.1",210,,"Two-component system response regulator protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2665","YPO2268","VBIYerPes7843_2665","PATRIC.214092.21.NC_003143.CDS.2550453.2551670.fwd","PATRIC","CDS",2550453,2551670,1218,"+","FIG00110521","PLF_629_00001269","PGF_00021496","YP_002347234.1",405,"mlc","Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2666","YPO2269","VBIYerPes7843_2666","PATRIC.214092.21.NC_003143.CDS.2551894.2552562.fwd","PATRIC","CDS",2551894,2552562,669,"+","FIG00000423","PLF_629_00002075","PGF_03760224","YP_002347235.1",222,"bioD","Dethiobiotin synthase BioD (EC 6.3.3.3)","GO:0004141|dethiobiotin synthase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2667","YPO2270","VBIYerPes7843_2667","PATRIC.214092.21.NC_003143.CDS.2552703.2553983.rev","PATRIC","CDS",2552703,2553983,1281,"-","FIG00509901","PLF_629_00034380","PGF_03929969","YP_002347236.1",426,,"Voltage-gated ClC-type chloride channel ClcB",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2668",,"VBIYerPes7843_2668","PATRIC.214092.21.NC_003143.CDS.2554054.2554170.rev","PATRIC","CDS",2554054,2554170,117,"-","FIG00638284","PLF_629_00003906","PGF_03931971",,38,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2669","YPO2271","VBIYerPes7843_2669","PATRIC.214092.21.NC_003143.CDS.2554373.2554633.rev","PATRIC","CDS",2554373,2554633,261,"-","FIG01222100","PLF_629_00004185","PGF_03932110","YP_002347237.1",86,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2670","YPO2272","VBIYerPes7843_2670","PATRIC.214092.21.NC_003143.CDS.2554658.2555065.rev","PATRIC","CDS",2554658,2555065,408,"-","FIG01343549","PLF_629_00004157","PGF_03932089","YP_002347238.1",135,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2671","YPO2273","VBIYerPes7843_2671","PATRIC.214092.21.NC_003143.CDS.2555162.2555608.rev","PATRIC","CDS",2555162,2555608,447,"-","FIG01375687","PLF_629_00004170","PGF_00182268","YP_002347239.1",148,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2672","YPO2274","VBIYerPes7843_2672","PATRIC.214092.21.NC_003143.CDS.2555780.2556832.fwd","PATRIC","CDS",2555780,2556832,1053,"+","FIG01488552","PLF_629_00021178","PGF_00093824","YP_002347240.1",350,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.486","YPO0256","VBIYerPes7843_0486","PATRIC.214092.21.NC_003143.CDS.255684.258359.rev","PATRIC","CDS",255684,258359,2676,"-","FIG00073301","PLF_629_00000982","PGF_00050282","YP_002345336.1",891,,"Secretion system regulator: Sensor component (EC 2.7.3.-) (EC 2.7.1.40)","GO:0000155|phosphorelay sensor kinase activity;GO:0000155|histone arginine kinase activity;GO:0004743|pyruvate kinase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2673","YPO2275","VBIYerPes7843_2673","PATRIC.214092.21.NC_003143.CDS.2556844.2557161.fwd","PATRIC","CDS",2556844,2557161,318,"+","FIG01488999","PLF_629_00004097","PGF_00342867","YP_002347241.1",105,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2674","YPO2276","VBIYerPes7843_2674","PATRIC.214092.21.NC_003143.CDS.2557164.2557415.fwd","PATRIC","CDS",2557164,2557415,252,"+",,"PLF_629_00004104","PGF_03932053","YP_002347242.1",83,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2675","YPO2276a","VBIYerPes7843_2675","PATRIC.214092.21.NC_003143.CDS.2557451.2557684.fwd","PATRIC","CDS",2557451,2557684,234,"+",,"PLF_629_00004081","PGF_03988650","YP_002347243.1",77,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2676","YPO2277","VBIYerPes7843_2676","PATRIC.214092.21.NC_003143.CDS.2557899.2559461.fwd","PATRIC","CDS",2557899,2559461,1563,"+","FIG01330524","PLF_629_00046452","PGF_00271396","YP_002347244.1",520,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2677","YPO2278","VBIYerPes7843_2677","PATRIC.214092.21.NC_003143.CDS.2559474.2559761.fwd","PATRIC","CDS",2559474,2559761,288,"+","FIG01360555","PLF_629_00004126","PGF_00032062","YP_002347245.1",95,,"Phage minor coat protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2678","YPO2279","VBIYerPes7843_2678","PATRIC.214092.21.NC_003143.CDS.2559765.2560790.fwd","PATRIC","CDS",2559765,2560790,1026,"+","FIG01360555","PLF_629_00004129","PGF_03332847","YP_002347246.1",341,,"Zona occludens toxin-like phage protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2679","YPO2280","VBIYerPes7843_2679","PATRIC.214092.21.NC_003143.CDS.2560790.2562034.fwd","PATRIC","CDS",2560790,2562034,1245,"+","FIG01434498","PLF_629_00004089","PGF_00063388","YP_002347247.1",414,,"Type II secretory pathway, component PulD",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2680",,"VBIYerPes7843_2680","PATRIC.214092.21.NC_003143.CDS.2562123.2562371.fwd","PATRIC","CDS",2562123,2562371,249,"+",,"PLF_629_00004151","PGF_12694733",,82,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2681",,"VBIYerPes7843_2681","PATRIC.214092.21.NC_003143.CDS.2562391.2562540.rev","PATRIC","CDS",2562391,2562540,150,"-",,"PLF_629_00004147","PGF_12919091",,49,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2682","YPO2281","VBIYerPes7843_2682","PATRIC.214092.21.NC_003143.CDS.2562568.2562765.fwd","PATRIC","CDS",2562568,2562765,198,"+","FIG01220881","PLF_629_00004145","PGF_00355081","YP_002347248.1",65,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2683",,"VBIYerPes7843_2683","PATRIC.214092.21.NC_003143.CDS.2562777.2562914.rev","PATRIC","CDS",2562777,2562914,138,"-",,"PLF_629_00006637","PGF_06748961",,45,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2684","YPO2283","VBIYerPes7843_2684","PATRIC.214092.21.NC_003143.CDS.2563325.2564341.rev","PATRIC","CDS",2563325,2564341,1017,"-","FIG01318494","PLF_629_00002992","PGF_10394255","YP_002347250.1",338,,"Transcriptional regulator STM1555, LacI family",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2685","YPO2284","VBIYerPes7843_2685","PATRIC.214092.21.NC_003143.CDS.2564405.2564875.rev","PATRIC","CDS",2564405,2564875,471,"-","FIG01220511","PLF_629_00003569","PGF_00109913","YP_002347251.1",156,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2686",,"VBIYerPes7843_2686","PATRIC.214092.21.NC_003143.CDS.2565019.2565369.rev","PATRIC","CDS",2565019,2565369,351,"-","FIG01304385","PLF_629_00003423","PGF_10514046",,116,,"ABC transporter, substrate-binding protein (cluster 2, ribose/xylose/arabinose/galactose)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2687","YPO2286","VBIYerPes7843_2687","PATRIC.214092.21.NC_003143.CDS.2565985.2566839.fwd","PATRIC","CDS",2565985,2566839,855,"+","FIG01220858","PLF_629_00003092","PGF_08616437","YP_002347253.1",284,,"ABC transporter, substrate-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2688","YPO2287","VBIYerPes7843_2688","PATRIC.214092.21.NC_003143.CDS.2566843.2567664.fwd","PATRIC","CDS",2566843,2567664,822,"+","FIG00803466","PLF_629_00003168","PGF_10519324","YP_002347254.1",273,,"ABC transporter, permease protein (cluster 10, nitrate/sulfonate/bicarbonate)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2689","YPO2288","VBIYerPes7843_2689","PATRIC.214092.21.NC_003143.CDS.2567955.2569595.rev","PATRIC","CDS",2567955,2569595,1641,"-","FIG00001232","PLF_629_00000237","PGF_00013801","YP_002347255.1",546,"amn","AMP nucleosidase (EC 3.2.2.4)","GO:0008714|AMP nucleosidase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2690",,"VBIYerPes7843_2690","PATRIC.214092.21.NC_003143.CDS.2569700.2569813.rev","PATRIC","CDS",2569700,2569813,114,"-","FIG00638284","PLF_629_00002807","PGF_03931562",,37,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2691","YPO2289","VBIYerPes7843_2691","PATRIC.214092.21.NC_003143.CDS.2569801.2571234.fwd","PATRIC","CDS",2569801,2571234,1434,"+","FIG00554698","PLF_629_00002582","PGF_00045703","YP_002347256.1",477,,"Putative virulence factor",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2692","YPO2290","VBIYerPes7843_2692","PATRIC.214092.21.NC_003143.CDS.2571239.2574310.fwd","PATRIC","CDS",2571239,2574310,3072,"+","FIG00634184","PLF_629_00002525","PGF_00045703","YP_002347257.1",1023,,"Putative virulence factor",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2693","YPO2291","VBIYerPes7843_2693","PATRIC.214092.21.NC_003143.CDS.2574307.2576847.fwd","PATRIC","CDS",2574307,2576847,2541,"+","FIG00554698","PLF_629_00002313","PGF_12670812","YP_002347258.1",846,,"Putative virulence factor",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2694","YPO2292","VBIYerPes7843_2694","PATRIC.214092.21.NC_003143.CDS.2577016.2577810.rev","PATRIC","CDS",2577016,2577810,795,"-","FIG01220847","PLF_629_00002335","PGF_10556978","YP_002347259.1",264,,"putative lipoprotein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2695","YPO2293","VBIYerPes7843_2695","PATRIC.214092.21.NC_003143.CDS.2578398.2580065.fwd","PATRIC","CDS",2578398,2580065,1668,"+","FIG00136692","PLF_629_00043519","PGF_00025090","YP_002347260.1",555,"ilvB","Acetolactate synthase large subunit (EC 2.2.1.6)","GO:0003984|acetolactate synthase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2696","YPO2294","VBIYerPes7843_2696","PATRIC.214092.21.NC_003143.CDS.2580067.2580369.fwd","PATRIC","CDS",2580067,2580369,303,"+","FIG00000433","PLF_629_00002229","PGF_00025215","YP_002347261.1",100,"ilvN","Acetolactate synthase small subunit (EC 2.2.1.6)","GO:0003984|acetolactate synthase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2697","YPO2295","VBIYerPes7843_2697","PATRIC.214092.21.NC_003143.CDS.2580436.2581110.rev","PATRIC","CDS",2580436,2581110,675,"-","FIG00004502","PLF_629_00000556","PGF_00425969","YP_002347262.1",224,,"Pyrimidine 5'-nucleotidase YjjG (EC 3.1.3.5)","GO:0008253|5'-nucleotidase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2698","YPO2296","VBIYerPes7843_2698","PATRIC.214092.21.NC_003143.CDS.2581241.2582626.rev","PATRIC","CDS",2581241,2582626,1386,"-",,"PLF_629_00021024","PGF_08225224","YP_002347263.1",461,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2699","YPO2297","VBIYerPes7843_2699","PATRIC.214092.21.NC_003143.CDS.2582626.2583636.rev","PATRIC","CDS",2582626,2583636,1011,"-","FIG01220857","PLF_629_00021024","PGF_08225224","YP_002347264.1",336,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2700","YPO2298","VBIYerPes7843_2700","PATRIC.214092.21.NC_003143.CDS.2584182.2585627.rev","PATRIC","CDS",2584182,2585627,1446,"-","FIG00000766","PLF_629_00002123","PGF_00040141","YP_002347265.1",481,"phoA","Alkaline phosphatase (EC 3.1.3.1)","GO:0004035|alkaline phosphatase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2701","YPO2299","VBIYerPes7843_2701","PATRIC.214092.21.NC_003143.CDS.2585868.2586386.fwd","PATRIC","CDS",2585868,2586386,519,"+","FIG00000328","PLF_629_00001686","PGF_10483430","YP_002347266.1",172,"ogt","Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)","GO:0003908|methylated-DNA-[protein]-cysteine S-methyltransferase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2702","YPO2300","VBIYerPes7843_2702","PATRIC.214092.21.NC_003143.CDS.2586459.2587211.fwd","PATRIC","CDS",2586459,2587211,753,"+","FIG00001580","PLF_629_00001192","PGF_00006447","YP_002347267.1",250,"fnr","Fumarate and nitrate reduction regulatory protein","GO:0003700|transcription factor activity;GO:0005622|intracellular"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.487","YPO0257","VBIYerPes7843_0487","PATRIC.214092.21.NC_003143.CDS.258675.260246.fwd","PATRIC","CDS",258675,260246,1572,"+","FIG00016496","PLF_629_00002271","PGF_00063577","YP_002345337.1",523,,"Type III secretion outermembrane pore forming protein (YscC,MxiD,HrcC, InvG)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2703","YPO2301","VBIYerPes7843_2703","PATRIC.214092.21.NC_003143.CDS.2587346.2588302.fwd","PATRIC","CDS",2587346,2588302,957,"+","FIG00002837","PLF_629_00000421","PGF_00065941","YP_002347268.1",318,,"Universal stress protein E",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2704",,"VBIYerPes7843_2704","PATRIC.214092.21.NC_003143.CDS.2588354.2588521.fwd","PATRIC","CDS",2588354,2588521,168,"+",,"PLF_629_00000005","PGF_08225224",,55,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2705","YPO2302","VBIYerPes7843_2705","PATRIC.214092.21.NC_003143.CDS.2588577.2589860.rev","PATRIC","CDS",2588577,2589860,1284,"-","FIG00000629","PLF_629_00001695","PGF_00024322","YP_002347269.1",427,"pntB","NAD(P) transhydrogenase subunit beta (EC 1.6.1.2)","GO:0008750|NAD(P)+ transhydrogenase (AB-specific) activity"
