Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
"RefSeq.177416.18.NC_006570.CDS.1122309.1123187.rev","Protein","RNA polymerase factor sigma-32","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1112c","rpoH","RefSeq.9606.33.NC_000017.CDS.7572842.7578486.fwd","Protein","eukaryotic initiation factor 4A-I isoform 1","Primates",9606,"9606.33","Homo sapiens",,"EIF4A1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2805980;imex:IM-13779-978",
"fig|177416.18.peg.216","Protein","Glutamine synthetase type II, eukaryotic (EC 6.3.1.2)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0196c","glnA","RefSeq.9606.33.NC_000012.CDS.15621317.15732763.rev","Protein","epidermal growth factor receptor kinase substrate 8 isoform X3","Primates",9606,"9606.33","Homo sapiens",,"EPS8","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2798963;imex:IM-13779-266",
"RefSeq.177416.18.NC_006570.CDS.501331.502146.rev","Protein","lipoprotein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0482c",,"RefSeq.9606.33.NC_000011.CDS.82824906.82900402.rev","Protein","lysosomal Pro-X carboxypeptidase isoform 2 preproprotein","Primates",9606,"9606.33","Homo sapiens",,"PRCP","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2803889;imex:IM-13779-748",
"RefSeq.177416.18.NC_006570.CDS.970830.971618.rev","Protein","exodeoxyribonuclease III","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0959c","xthA","RefSeq.9606.33.NC_000011.CDS.60462375.60468468.fwd","Protein","B-lymphocyte antigen CD20","Primates",9606,"9606.33","Homo sapiens",,"MS4A1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2808241;imex:IM-13779-1236",
"RefSeq.177416.18.NC_006570.CDS.741201.743426.rev","Protein","peroxidase/catalase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0721c","katG","RefSeq.9606.33.NC_000001.CDS.108746738.108808877.fwd","Protein","syntaxin-binding protein 3","Primates",9606,"9606.33","Homo sapiens",,"STXBP3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2803014;imex:IM-13779-665",
"fig|177416.18.peg.160","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0144","rpoB","RefSeq.9606.33.NC_000010.CDS.17809466.17910465.fwd","Protein","macrophage mannose receptor 1 precursor","Primates",9606,"9606.33","Homo sapiens",,"MRC1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2809444;imex:IM-13779-1366",
"RefSeq.177416.18.NC_006570.CDS.1699487.1701988.fwd","Protein","cell division protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1635","ftsK","RefSeq.9606.33.NC_000011.CDS.64234834.64238377.fwd","Protein","vascular endothelial growth factor B isoform VEGFB-167 precursor","Primates",9606,"9606.33","Homo sapiens",,"VEGFB","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799903;imex:IM-13779-354",
"RefSeq.177416.18.NC_006570.CDS.1130086.1131189.rev","Protein","queuine tRNA-ribosyltransferase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1120c","tgt","RefSeq.9606.33.NC_000009.CDS.136376356.136398428.rev","Protein","snRNA-activating protein complex subunit 4","Primates",9606,"9606.33","Homo sapiens",,"SNAPC4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801090;imex:IM-13779-484",
"fig|177416.18.peg.80","Protein","Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0074","sdhA","RefSeq.9606.33.NC_000015.CDS.41838914.41847860.fwd","Protein","cytosolic phospholipase A2 beta","Primates",9606,"9606.33","Homo sapiens",,"PLA2G4B","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804052;imex:IM-13779-763",
"RefSeq.177416.18.NC_006570.CDS.1105418.1108015.rev","Protein","alanyl-tRNA synthetase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1096c","alaS","RefSeq.9606.33.NC_000003.CDS.136338254.136630898.rev","Protein","cohesin subunit SA-1","Primates",9606,"9606.33","Homo sapiens",,"STAG1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800863;imex:IM-13779-460",
"RefSeq.177416.18.NC_006570.CDS.280570.281886.fwd","Protein","ABC transporter, ATP-binding protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0266",,"RefSeq.9606.33.NC_000002.CDS.86720668.86773411.fwd","Protein","protein RMD5 homolog A","Primates",9606,"9606.33","Homo sapiens",,"RMND5A","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2798002;imex:IM-13779-180",
"fig|177416.18.peg.92","Protein","TyrA protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0086",,"RefSeq.9606.33.NC_000016.CDS.21597256.21655432.fwd","Protein","methyltransferase-like protein 9 isoform 4","Primates",9606,"9606.33","Homo sapiens",,"METTL9","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804887;imex:IM-13779-856",
"RefSeq.177416.18.NC_006570.CDS.303853.304809.fwd","Protein","methanol dehydrogenase regulatory protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0290","moxR","RefSeq.9606.33.NC_000006.CDS.144291829.144850997.fwd","Protein","utrophin isoform X1","Primates",9606,"9606.33","Homo sapiens",,"UTRN","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2796589;imex:IM-13779-45",
"RefSeq.177416.18.NC_006570.CDS.1243635.1246292.fwd","Protein","ribonuclease E","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1227","rne","RefSeq.9606.33.NC_000006.CDS.143428463.143450658.rev","Protein","tRNA-specific adenosine deaminase 2 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"ADAT2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2809211;imex:IM-13779-1345",
"RefSeq.177416.18.NC_006570.CDS.907390.909411.rev","Protein","oligopeptidase A","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0899c","prlC","RefSeq.9606.33.NC_000016.CDS.4805236.4847331.rev","Protein","putative oxidoreductase GLYR1 isoform X4","Primates",9606,"9606.33","Homo sapiens",,"GLYR1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804304;imex:IM-13779-792",
"RefSeq.177416.18.NC_006570.CDS.1444610.1447849.rev","Protein","exodeoxyribonuclease V gamma chain","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1397c","recC","RefSeq.9606.33.NC_000015.CDS.34981359.34983434.rev","Protein","zinc finger protein 770 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"ZNF770","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799420;imex:IM-13779-308",
"RefSeq.177416.18.NC_006570.CDS.1812058.1813389.fwd","Protein","protease yegQ","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1726","yegQ","RefSeq.9606.33.NC_000003.CDS.142724560.142806235.fwd","Protein","short transient receptor potential channel 1 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"TRPC1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2797650;imex:IM-13779-149",
"RefSeq.177416.18.NC_006570.CDS.938085.939380.fwd","Protein","glutamate-1-semialdehyde aminotransferase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0927","hemL","RefSeq.9606.33.NC_000016.CDS.680526.682489.fwd","Protein","E3 ubiquitin-protein ligase CHIP isoform a","Primates",9606,"9606.33","Homo sapiens",,"STUB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2797795;imex:IM-13779-161",
"RefSeq.177416.18.NC_006570.CDS.1802117.1805989.rev","Protein","phosphoribosylformylglycinamidine synthase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1720c","purL","RefSeq.9606.33.NC_000013.CDS.48077139.48095078.rev","Protein","mediator of RNA polymerase II transcription subunit 4 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"MED4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804950;imex:IM-13779-861",
"RefSeq.177416.18.NC_006570.CDS.1340478.1342100.rev","Protein","glucose-6-phosphate isomerase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1315c","pgi","RefSeq.9606.33.NC_000010.CDS.112950757.113165972.fwd","Protein","transcription factor 7-like 2 isoform X17","Primates",9606,"9606.33","Homo sapiens",,"TCF7L2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2797697;imex:IM-13779-151",
"RefSeq.177416.18.NC_006570.CDS.894174.895823.fwd","Protein","DNA repair protein recN","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0886",,"RefSeq.9606.33.NC_000001.CDS.32274330.32285716.fwd","Protein","tyrosine-protein kinase Lck isoform X2","Primates",9606,"9606.33","Homo sapiens",,"LCK","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2805336;imex:IM-13779-904",
"RefSeq.177416.18.NC_006570.CDS.259569.260353.fwd","Protein","transposase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0247","isftu1","RefSeq.9606.33.NC_000009.CDS.113460257.113596953.fwd","Protein","regulator of G-protein signaling 3 isoform 6","Primates",9606,"9606.33","Homo sapiens",,"RGS3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801746;imex:IM-13779-553",
"RefSeq.177416.18.NC_006570.CDS.1814786.1816213.fwd","Protein","Na+/H+ antiporter","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1728","nhaD","RefSeq.9606.33.NC_000007.CDS.76302713.76304173.fwd","Protein","heat shock protein beta-1","Primates",9606,"9606.33","Homo sapiens",,"HSPB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806106;imex:IM-13779-990",
"RefSeq.177416.18.NC_006570.CDS.1105418.1108015.rev","Protein","alanyl-tRNA synthetase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1096c","alaS","RefSeq.9606.33.NC_000016.CDS.2756365.2770867.fwd","Protein","serine/arginine repetitive matrix protein 2 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"SRRM2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800935;imex:IM-13779-469",
"RefSeq.177416.18.NC_006570.CDS.696601.697692.rev","Protein","GTP-dependent nucleic acid-binding protein EngD","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0679c",,"RefSeq.9606.33.NC_000011.CDS.66052385.66068745.fwd","Protein","splicing factor 3B subunit 2 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"SF3B2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801274;imex:IM-13779-506",
"RefSeq.177416.18.NC_006570.CDS.1431224.1433260.rev","Protein","DNA ligase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1387c","ligN","RefSeq.9606.33.NC_000006.CDS.32579091.32589742.rev","Protein","major histocompatibility complex, class II, DR beta 1 precursor","Primates",9606,"9606.33","Homo sapiens",,"HLA-DRB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806380;imex:IM-13779-1023",
"RefSeq.177416.18.NC_006570.CDS.1413967.1415013.rev","Protein","glyceraldehyde-3-phosphate dehydrogenase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1368c","gapA","RefSeq.9606.33.NC_000008.CDS.58561790.58581740.fwd","Protein","syntenin-1 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"SDCBP","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801337;imex:IM-13779-510",
"RefSeq.177416.18.NC_006570.CDS.431479.432942.fwd","Protein","4-alpha-glucanotransferase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0418","malQ","RefSeq.9606.33.NC_000012.CDS.52007020.52015199.fwd","Protein","general receptor for phosphoinositides 1-associated scaffold protein isoform 1","Primates",9606,"9606.33","Homo sapiens",,"GRASP","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806502;imex:IM-13779-1037",
"RefSeq.177416.18.NC_006570.CDS.1566662.1567588.rev","Protein","heat shock protein, hsp40","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1512c","dnaJ1","RefSeq.9606.33.NC_000019.CDS.34735038.34742097.fwd","Protein","zinc finger protein 181 isoform X4","Primates",9606,"9606.33","Homo sapiens",,"ZNF181","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799538;imex:IM-13779-319",
"RefSeq.177416.18.NC_006570.CDS.1421900.1422184.fwd","Protein","acyl carrier protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1376","acpP","RefSeq.9606.33.NC_000006.CDS.33420265.33451906.fwd","Protein","ras/Rap GTPase-activating protein SynGAP","Primates",9606,"9606.33","Homo sapiens",,"SYNGAP1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800695;imex:IM-13779-440",
"RefSeq.177416.18.NC_006570.CDS.1802117.1805989.rev","Protein","phosphoribosylformylglycinamidine synthase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1720c","purL","RefSeq.9606.33.NC_000009.CDS.114337054.114398536.rev","Protein","AT-hook-containing transcription factor isoform X8","Primates",9606,"9606.33","Homo sapiens",,"AKNA","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2809141;imex:IM-13779-1338",
"RefSeq.177416.18.NC_006570.CDS.927667.929340.fwd","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0918",,"RefSeq.9606.33.NC_000001.CDS.149851114.149851506.fwd","Protein","histone H2A type 2-A","Primates",9606,"9606.33","Homo sapiens",,"HIST2H2AA4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806422;imex:IM-13779-1029",
"RefSeq.177416.18.NC_006570.CDS.1218072.1219520.rev","Protein","exodeoxyribonuclease I","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1200c","sbcB","RefSeq.9606.33.NC_000002.CDS.197392303.197434999.rev","Protein","splicing factor 3B subunit 1 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"SF3B1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801281;imex:IM-13779-504",
"fig|177416.18.peg.23","Protein","Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0020","gatA","RefSeq.9606.33.NC_000023.CDS.118495972.118685807.fwd","Protein","dedicator of cytokinesis protein 11","Primates",9606,"9606.33","Homo sapiens",,"DOCK11","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2796571;imex:IM-13779-42",
"fig|177416.18.peg.23","Protein","Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0020","gatA","RefSeq.9606.33.NC_000009.CDS.137039772.137045989.rev","Protein","neural proliferation differentiation and control protein 1 precursor","Primates",9606,"9606.33","Homo sapiens",,"NPDC1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804285;imex:IM-13779-789",
"RefSeq.177416.18.NC_006570.CDS.237887.239431.fwd","Protein","acid phosphatase (precursor)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0221","acpA","RefSeq.9606.33.NC_000002.CDS.27381599.27409422.rev","Protein","protein phosphatase 1G","Primates",9606,"9606.33","Homo sapiens",,"PPM1G","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2803439;imex:IM-13779-702",
"RefSeq.177416.18.NC_006570.CDS.1442523.1443953.rev","Protein","ATP-dependent DNA helicase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1395c",,"RefSeq.9606.33.NC_000012.CDS.47663505.47702840.rev","Protein","RNA polymerase II-associated protein 3 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"RPAP3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801581;imex:IM-13779-534",
"RefSeq.177416.18.NC_006570.CDS.1802117.1805989.rev","Protein","phosphoribosylformylglycinamidine synthase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1720c","purL","RefSeq.9606.33.NC_000003.CDS.93874245.93973749.rev","Protein","vitamin K-dependent protein S isoform X1","Primates",9606,"9606.33","Homo sapiens",,"PROS1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2803388;imex:IM-13779-697",
"RefSeq.177416.18.NC_006570.CDS.970830.971618.rev","Protein","exodeoxyribonuclease III","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0959c","xthA","RefSeq.9606.33.NC_000004.CDS.6923390.7030392.fwd","Protein","TBC1 domain family member 14 isoform X5","Primates",9606,"9606.33","Homo sapiens",,"TBC1D14","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800576;imex:IM-13779-428",
"fig|177416.18.peg.160","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0144","rpoB","RefSeq.9606.33.NC_000022.CDS.41367533.41395960.fwd","Protein","thyrotroph embryonic factor isoform 2","Primates",9606,"9606.33","Homo sapiens",,"TEF","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2796964;imex:IM-13779-82",
"RefSeq.177416.18.NC_006570.CDS.741201.743426.rev","Protein","peroxidase/catalase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0721c","katG","RefSeq.9606.33.NC_000001.CDS.209760040.209782148.fwd","Protein","TRAF3-interacting JNK-activating modulator isoform X1","Primates",9606,"9606.33","Homo sapiens",,"TRAF3IP3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800624;imex:IM-13779-435",
"RefSeq.177416.18.NC_006570.CDS.1327750.1329084.rev","Protein","UDP-N-acetylglucosamine 1-carboxyvinyltransferase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1305c","murA","RefSeq.9606.33.NC_000012.CDS.54280808.54284313.fwd","Protein","heterogeneous nuclear ribonucleoprotein A1 isoform a","Primates",9606,"9606.33","Homo sapiens",,"HNRNPA1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801647;imex:IM-13779-542",
"RefSeq.177416.18.NC_006570.CDS.419168.422380.rev","Protein","pullulonase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0412c","pulB","RefSeq.9606.33.NC_000015.CDS.89785349.89806583.rev","Protein","aminopeptidase N isoform X1","Primates",9606,"9606.33","Homo sapiens",,"ANPEP","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2809046;imex:IM-13779-1328",
"RefSeq.177416.18.NC_006570.CDS.700879.702294.rev","Protein","soluble pyridine nucleotide transhydrogenase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0684c","sthA","RefSeq.9606.33.NC_000011.CDS.67289461.67302332.fwd","Protein","ankyrin repeat domain-containing protein 13D","Primates",9606,"9606.33","Homo sapiens",,"ANKRD13D","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2809034;imex:IM-13779-1326",
"RefSeq.177416.18.NC_006570.CDS.748995.750029.rev","Protein","glycerophosphoryl diester phosphodiesterase family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0726c",,"RefSeq.9606.33.NC_000006.CDS.149749728.149810628.fwd","Protein","protein-L-isoaspartate(D-aspartate) O-methyltransferase isoform 5","Primates",9606,"9606.33","Homo sapiens",,"PCMT1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2803659;imex:IM-13779-724",
"fig|177416.18.peg.160","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0144","rpoB","RefSeq.9606.33.NC_000003.CDS.9810007.9835489.fwd","Protein","tubulin monoglycylase TTLL3","Primates",9606,"9606.33","Homo sapiens",,"TTLL3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2802646;imex:IM-13779-634",
"RefSeq.177416.18.NC_006570.CDS.1415006.1416997.rev","Protein","transketolase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1369c","tktA","RefSeq.9606.33.NC_000004.CDS.24527924.24584393.rev","Protein","putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15","Primates",9606,"9606.33","Homo sapiens",,"DHX15","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799093;imex:IM-13779-278",
"fig|177416.18.peg.161","Protein","DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0145","rpoC","RefSeq.9606.33.NC_000017.CDS.16032296.16194569.rev","Protein","nuclear receptor corepressor 1 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"NCOR1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804485;imex:IM-13779-814",
"RefSeq.177416.18.NC_006570.CDS.448884.449744.fwd","Protein","carbon-nitrogen hydrolase family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0435",,"RefSeq.9606.33.NC_000001.CDS.23310454.23341008.rev","Protein","heterogeneous nuclear ribonucleoprotein R isoform X1","Primates",9606,"9606.33","Homo sapiens",,"HNRNPR","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806137;imex:IM-13779-994",
"RefSeq.177416.18.NC_006570.CDS.1566662.1567588.rev","Protein","heat shock protein, hsp40","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1512c","dnaJ1","RefSeq.9606.33.NC_000022.CDS.20708047.20858809.rev","Protein","phosphatidylinositol 4-kinase alpha isoform X2","Primates",9606,"9606.33","Homo sapiens",,"PI4KA","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2803729;imex:IM-13779-730",
"RefSeq.177416.18.NC_006570.CDS.617635.618663.fwd","Protein","SIS domain-containing protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0599",,"RefSeq.9606.33.NC_000002.CDS.32023471.32039456.rev","Protein","protein dpy-30 homolog isoform X2","Primates",9606,"9606.33","Homo sapiens",,"DPY30","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799064;imex:IM-13779-273",
"RefSeq.177416.18.NC_006570.CDS.1444610.1447849.rev","Protein","exodeoxyribonuclease V gamma chain","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1397c","recC","RefSeq.9606.33.NC_000011.CDS.8694096.8776226.rev","Protein","suppression of tumorigenicity 5 protein isoform X4","Primates",9606,"9606.33","Homo sapiens",,"ST5","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800881;imex:IM-13779-464",
"RefSeq.177416.18.NC_006570.CDS.658005.659660.fwd","Protein","dihydroxy-acid dehydratase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0640","ilvD","RefSeq.9606.33.NC_000016.CDS.31472189.31477576.fwd","Protein","transforming growth factor beta-1-induced transcript 1 protein isoform 1","Primates",9606,"9606.33","Homo sapiens",,"TGFB1I1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800453;imex:IM-13779-414",
"RefSeq.177416.18.NC_006570.CDS.1059981.1061393.rev","Protein","sulfate adenylate transferase subunit 1","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1050c","cysN","RefSeq.9606.33.NC_000013.CDS.114235085.114272443.fwd","Protein","cell division cycle protein 16 homolog isoform X3","Primates",9606,"9606.33","Homo sapiens",,"CDC16","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2808171;imex:IM-13779-1230",
"RefSeq.177416.18.NC_006570.CDS.1587238.1589478.fwd","Protein","acyl-CoA dehydrogenase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1529","fadE","RefSeq.9606.33.NC_000002.CDS.171785237.171894214.rev","Protein","calcium-binding mitochondrial carrier protein Aralar1 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"SLC25A12","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2802072;imex:IM-13779-587",
"RefSeq.177416.18.NC_006570.CDS.1194341.1196158.fwd","Protein","GTP binding translational elongation factor Tu and G family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1179","bipA","RefSeq.9606.33.NC_000002.CDS.88027784.88028563.rev","Protein","lysine-rich coiled-coil protein 1","Primates",9606,"9606.33","Homo sapiens",,"KRCC1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2805439;imex:IM-13779-917",
"RefSeq.177416.18.NC_006570.CDS.748995.750029.rev","Protein","glycerophosphoryl diester phosphodiesterase family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0726c",,"RefSeq.9606.33.NC_000002.CDS.47783234.47806860.fwd","Protein","DNA mismatch repair protein Msh6 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"MSH6","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804751;imex:IM-13779-843",
